mid,t_name,type,res,dark_mode,scale,pattern,rarity,attr,role,size_type,icon,coin,skill_basic,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,atk_max,def_max,hp_max,r_스텟점수,aspd,cri_chance,cri_dmg,hit_rate,avoid,cri_avoid,accuracy,resistance,r_dps,r_ehp,r_적중/치회/회피 합
139028,할로윈 윗치,dede,res/character/tamer/dede_halloween_02/dede_halloween_02.spine,0,1.2,ignore,boss,dark,tanker,xl,res/ui/icons/tamer/halloween/dede_halloween_02.png,0,230000,262009,262013,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139029,할로윈 데빌,kesath,res/character/tamer/kesath_halloween_02/kesath_halloween_02.spine,0,1.2,ignore,boss,dark,tanker,xl,res/ui/icons/tamer/halloween/kesath_halloween_02.png,0,230000,262007,262014,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139030,호박,pumpkin,res/character/monster/pumpkin/pumpkin.spine,0,1,ignore,common,dark,dealer,s,res/ui/icons/mon/pumpkin.png,2,230000,262017,,,,,,,,,5520,1500,13000,75,0,30,75,30,0,0,0,0,6762,29250,30
139031,드래곤 몬스터 테스트,godaeshinryong,res/character/dragon/godaeshinryong_@_#/godaeshinryong_@_#.spine,1,0.5,ignore,elite,light,dealer,xl,res/ui/icons/cha/godaeshinryong_@_#.png,10,230000,,,,,,,,,,3000,550,108000,79,25,15,75,80,15,15,0,0,4172,157500,110
139032,땅 미니드래곤,minidragon,res/character/dragon/minidragon_@_01/minidragon_@_01.spine,0,1.2,ignore,boss,earth,tanker,xl,res/ui/icons/cha/minidragon_@_01.png,0,231009,231031,230014,231003,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139033,물 미니드래곤,minidragon,res/character/dragon/minidragon_@_01/minidragon_@_01.spine,0,1.2,ignore,boss,water,tanker,xl,res/ui/icons/cha/minidragon_@_01.png,0,231009,231121,231001,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139034,불 로롤리,lolli,res/character/dragon/lolli_all_01/lolli_@_01.spine,0,1.2,ignore,boss,fire,tanker,xl,res/ui/icons/cha/lolli_@_01.png,0,231009,231141,231000,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139035,불 미니드래곤,minidragon,res/character/dragon/minidragon_@_01/minidragon_@_01.spine,0,1.2,ignore,boss,fire,tanker,xl,res/ui/icons/cha/minidragon_@_01.png,0,231009,231151,231005,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139036,땅 로롤리,lolli,res/character/dragon/lolli_all_01/lolli_@_01.spine,0,1.2,ignore,boss,earth,tanker,xl,res/ui/icons/cha/lolli_@_01.png,0,231009,231051,231002,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139037,어둠 로롤리,lolli,res/character/dragon/lolli_all_02/lolli_@_02.spine,0,1.2,ignore,boss,dark,tanker,xl,res/ui/icons/cha/lolli_@_02.png,0,232070,232071,232072,232073,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139038,빛 미니드래곤,minidragon,res/character/dragon/minidragon_@_02/minidragon_@_02.spine,0,1.2,ignore,boss,light,tanker,xl,res/ui/icons/cha/minidragon_@_02.png,0,231009,232055,232056,232057,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139039,불 로롤리,lolli,res/character/dragon/lolli_all_02/lolli_@_02.spine,0,1.2,ignore,boss,fire,tanker,xl,res/ui/icons/cha/lolli_@_02.png,0,231160,231161,231162,231003,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139040,땅 로롤리,lolli,res/character/dragon/lolli_all_02/lolli_@_02.spine,0,1.2,ignore,boss,earth,tanker,xl,res/ui/icons/cha/lolli_@_02.png,0,233100,233101,233102,233103,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139041,땅 로롤리,lolli,res/character/dragon/lolli_all_03/lolli_@_03.spine,0,1.2,ignore,boss,earth,tanker,xl,res/ui/icons/cha/lolli_@_03.png,0,231009,231071,231001,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139042,불 로롤리,lolli,res/character/dragon/lolli_all_03/lolli_@_03.spine,0,1.2,ignore,boss,fire,tanker,xl,res/ui/icons/cha/lolli_@_03.png,0,233300,233301,233302,233303,233304,233305,239001,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139043,어둠 로롤리,lolli,res/character/dragon/lolli_all_03/lolli_@_03.spine,0,1.2,ignore,boss,dark,tanker,xl,res/ui/icons/cha/lolli_@_03.png,0,233600,233601,233602,233603,233604,233605,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139044,물 코스모,cosmo,res/character/monster/cosmo_all_event_01/cosmo_@_event_01.spine,0,1.2,ignore,boss,water,tanker,xl,res/ui/icons/cha/cosmo_@_01.png,0,231009,231141,231000,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139045,땅 코스모,cosmo,res/character/monster/cosmo_all_event_01/cosmo_@_event_01.spine,0,1.2,ignore,boss,earth,tanker,xl,res/ui/icons/cha/cosmo_@_01.png,0,231009,231051,231002,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139046,빛 코스모,cosmo,res/character/monster/cosmo_all_event_02/cosmo_@_event_02.spine,0,1.2,ignore,boss,light,tanker,xl,res/ui/icons/cha/cosmo_@_02.png,0,233500,232055,232056,232057,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139047,물 코스모,cosmo,res/character/monster/cosmo_all_event_02/cosmo_@_event_02.spine,0,1.2,ignore,boss,water,tanker,xl,res/ui/icons/cha/cosmo_@_02.png,0,231160,233201,233202,231003,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139048,땅 코스모,cosmo,res/character/monster/cosmo_all_event_02/cosmo_@_event_02.spine,0,1.2,ignore,boss,earth,tanker,xl,res/ui/icons/cha/cosmo_@_02.png,0,233100,233101,233102,233103,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139049,땅 코스모,cosmo,res/character/monster/cosmo_all_event_03/cosmo_@_event_03.spine,0,1.2,ignore,boss,earth,tanker,xl,res/ui/icons/cha/cosmo_@_03.png,0,231009,231071,231001,239001,,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139050,물 코스모,cosmo,res/character/monster/cosmo_all_event_03/cosmo_@_event_03.spine,0,1.2,ignore,boss,water,tanker,xl,res/ui/icons/cha/cosmo_@_03.png,0,231009,233201,233202,233203,235121,233205,239001,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
139051,빛 코스모,cosmo,res/character/monster/cosmo_all_event_03/cosmo_@_event_03.spine,0,1.2,ignore,boss,light,tanker,xl,res/ui/icons/cha/cosmo_@_03.png,0,233500,233501,262010,233503,235141,233505,239001,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,9675,1695833,130
140081,땅 리프 드래곤,leafdragon,res/character/dragon/leafdragon_@_03/leafdragon_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/leafdragon_@_03.png,4,231009,240001,231001,239001,,,,,,,5000,1700,548000,286,25,15,50,80,5,5,0,0,6719,1324333,90
140051,땅 애플칙,applecheek,res/character/dragon/applecheek_@_03/applecheek_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/applecheek_@_03.png,4,231009,240002,231002,239001,,,,,,,6000,1200,548000,291,20,15,50,80,5,5,0,0,7740,1096000,90
140092,물 테일드래곤,taildragon,res/character/dragon/taildragon_@_03/taildragon_@_03.spine,1,0.6,ignore,elite,water,dealer,xl,res/ui/icons/cha/taildragon_@_03.png,4,231009,240003,231003,239001,,,,,,,5000,1200,578000,293,20,15,50,80,5,5,0,0,6450,1156000,90
140142,물 퍼플립스,purplelipsdragon,res/character/dragon/purplelipsdragon_@_03/purplelipsdragon_@_03.spine,1,0.6,ignore,elite,water,dealer,xl,res/ui/icons/cha/purplelipsdragon_@_03.png,4,231009,240004,231004,239001,,,,,,,4000,1200,632000,305,20,15,50,80,5,5,0,0,5160,1264000,90
140191,땅 리티오,littio,res/character/dragon/littio_@_03/littio_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/littio_@_03.png,4,231009,240005,231005,239001,,,,,,,6000,1200,548000,291,20,15,50,80,5,5,0,0,7740,1096000,90
140273,불 붐버,boomba,res/character/dragon/boomba_@_03/boomba_@_03.spine,1,0.6,ignore,elite,fire,dealer,xl,res/ui/icons/cha/boomba_@_03.png,4,231009,240006,231001,239001,,,,,,,3000,3000,530000,272,20,15,50,80,5,5,0,0,3870,1855000,90
140043,불 오르페우스,orpheusdragon,res/character/dragon/orpheusdragon_@_03/orpheusdragon_@_03.spine,1,0.6,ignore,elite,fire,dealer,xl,res/ui/icons/cha/orpheusdragon_@_03.png,4,231009,240007,231002,239001,,,,,,,6000,1200,548000,291,20,15,50,80,5,5,0,0,7740,1096000,90
140423,불 수라드래곤,suradragon,res/character/dragon/suradragon_@_03/suradragon_@_03.spine,1,0.6,ignore,elite,fire,dealer,xl,res/ui/icons/cha/suradragon_@_03.png,4,231009,240008,231003,239001,,,,,,,5400,1200,566000,292,10,10,50,80,20,5,0,0,6237,1132000,105
140112,빛 페어리 드래곤,fairydragon,res/character/dragon/fairydragon_@_03/fairydragon_@_03.spine,1,0.6,ignore,elite,light,dealer,xl,res/ui/icons/cha/fairydragon_@_03.png,4,231009,240009,231004,239001,,,,,,,4400,1400,584000,292,20,15,50,80,5,5,0,0,5676,1265333,90
140204,빛 허리케인,hurricane,res/character/dragon/hurricane_@_03/hurricane_@_03.spine,1,0.6,ignore,elite,light,dealer,xl,res/ui/icons/cha/hurricane_@_03.png,4,231009,240010,231005,239001,,,,,,,5400,1200,566000,292,20,15,50,80,5,5,0,0,6966,1132000,90
140325,어둠 크레센트,crescentdragon,res/character/dragon/crescentdragon_@_03/crescentdragon_@_03.spine,1,0.6,ignore,elite,dark,dealer,xl,res/ui/icons/cha/crescentdragon_@_03.png,4,231009,240011,231001,239001,,,,,,,4800,1500,566000,289,20,15,50,80,5,5,0,0,6192,1273500,90
140395,어둠 원더드래곤,wonderdragon,res/character/dragon/wonderdragon_@_03/wonderdragon_@_03.spine,1,0.6,ignore,elite,dark,dealer,xl,res/ui/icons/cha/wonderdragon_@_03.png,4,231009,240012,231002,239001,,,,,,,4800,2300,518000,278,20,15,50,80,5,5,0,0,6192,1510833,90
140371,땅 레이디드래곤,ladydragon,res/character/dragon/ladydragon_@_03/ladydragon_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/ladydragon_@_03.png,4,231009,240013,231003,239001,,,,,,,4000,3000,500000,270,20,15,50,80,5,5,0,0,5160,1750000,90
140091,땅 테일드래곤,taildragon,res/character/dragon/taildragon_@_03/taildragon_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/taildragon_@_03.png,4,231009,240014,231004,239001,,,,,,,5000,1200,578000,293,20,15,50,80,5,5,0,0,6450,1156000,90
140041,땅 오르페우스,orpheusdragon,res/character/dragon/orpheusdragon_@_03/orpheusdragon_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/orpheusdragon_@_03.png,4,231009,240015,231005,239001,,,,,,,6000,1200,548000,291,20,15,50,80,5,5,0,0,7740,1096000,90
140021,땅 램곤,lambgon,res/character/dragon/lambgon_@_03/lambgon_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/lambgon_@_03.png,4,231009,240016,231001,239001,,,,,,,4000,2500,530000,277,20,15,50,80,5,5,0,0,5160,1634167,90
140202,물 허리케인,hurricane,res/character/dragon/hurricane_@_03/hurricane_@_03.spine,1,0.6,ignore,elite,water,dealer,xl,res/ui/icons/cha/hurricane_@_03.png,4,231009,240017,231002,239001,,,,,,,5400,1200,566000,292,20,15,50,80,5,5,0,0,6966,1132000,90
140422,물 수라드래곤,suradragon,res/character/dragon/suradragon_@_03/suradragon_@_03.spine,1,0.6,ignore,elite,water,dealer,xl,res/ui/icons/cha/suradragon_@_03.png,4,231009,240018,231003,239001,,,,,,,5400,1200,566000,292,20,15,50,80,5,5,0,0,6966,1132000,90
140161,땅 핑크벨,pinkbell,res/character/dragon/pinkbell_@_03/pinkbell_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/pinkbell_@_03.png,4,231009,240019,231004,239001,,,,,,,5600,1700,530000,285,20,15,50,80,5,5,0,0,7224,1280833,90
140193,불 리티오,littio,res/character/dragon/littio_@_03/littio_@_03.spine,1,0.6,ignore,elite,fire,dealer,xl,res/ui/icons/cha/littio_@_03.png,4,231009,240020,231005,239001,,,,,,,6000,1200,548000,291,20,15,50,80,5,5,0,0,7740,1096000,90
140223,불 번개고룡,lightningdragon,res/character/dragon/lightningdragon_@_03/lightningdragon_@_03.spine,1,0.6,ignore,elite,fire,dealer,xl,res/ui/icons/cha/lightningdragon_@_03.png,4,231009,240021,231001,239001,,,,,,,7000,1500,500000,285,20,15,50,80,5,5,0,0,9030,1125000,90
140294,빛 고대신룡,godaeshinryong,res/character/dragon/godaeshinryong_@_03/godaeshinryong_@_03.spine,1,0.6,ignore,elite,light,dealer,xl,res/ui/icons/cha/godaeshinryong_@_03.png,4,231009,240022,231002,239001,,,,,,,6000,2000,500000,280,20,15,50,80,5,5,0,0,7740,1333333,90
140011,땅 파워드래곤,powerdragon,res/character/dragon/powerdragon_@_03/powerdragon_@_03.spine,1,0.6,ignore,elite,earth,dealer,xl,res/ui/icons/cha/powerdragon_@_03.png,4,231009,240023,231003,239001,,,,,,,5000,3000,470000,268,20,15,50,80,5,5,0,0,6450,1645000,90
140384,불 시타엘,sitael,res/character/dragon/sitael_@_03/sitael_@_03.spine,1,0.6,ignore,elite,fire,dealer,xl,res/ui/icons/cha/sitael_@_03.png,4,231009,240024,231004,239001,,,,,,,3000,2500,560000,279,20,15,50,80,5,5,0,0,3870,1726667,90
140761,땅 크리마용,chrimadragon,res/character/dragon/chrimadragon_@_03/chrimadragon_@_03.spine,0,0.8,ignore,boss,earth,supporter,xl,res/ui/icons/cha/chrimadragon_@_03.png,4,231009,241011,241021,241031,239001,,,,,,3500,2500,550000,280,75,15,50,80,15,35,0,20,6584,1695833,130
140762,물 크리마용,chrimadragon,res/character/dragon/chrimadragon_@_03/chrimadragon_@_03.spine,0,0.8,ignore,boss,water,supporter,xl,res/ui/icons/cha/chrimadragon_@_03.png,4,231009,241011,241022,241031,239001,,,,,,3500,2500,550000,280,20,20,110,80,15,35,0,20,5124,1695833,130
140763,불 크리마용,chrimadragon,res/character/dragon/chrimadragon_@_03/chrimadragon_@_03.spine,0,0.8,ignore,boss,fire,supporter,xl,res/ui/icons/cha/chrimadragon_@_03.png,4,231009,241011,241023,241031,239001,,,,,,3500,2500,550000,280,20,75,60,80,15,35,0,20,6090,1695833,130
141001,태초의 고대신룡,origingoddragon,res/character/dragon/origingoddragon_light_03/origingoddragon_light_03.spine,0,1.5,ignore,boss,light,dealer,xl,res/ui/icons/cha/origingoddragon_light_03.png,0,280003,280000,280001,280002,280004,280005,280006,,,,4400,3300,1000000,477,10,0,50,200,10,999,0,0,5324,3750000,1209
141002,어둠 원더드래곤,wonderdragon,res/character/dragon/wonderdragon_@_03/wonderdragon_@_03.spine,0,0.8,ignore,elite,dark,dealer,xl,res/ui/icons/cha/wonderdragon_@_03.png,4,231009,240012,231002,239001,,,,,,,4800,2300,518000,278,20,15,50,80,5,5,0,0,6192,1510833,90
141003,불 시타엘,sitael,res/character/dragon/sitael_@_03/sitael_@_03.spine,0,0.8,ignore,elite,fire,dealer,xl,res/ui/icons/cha/sitael_@_03.png,4,231009,240024,231004,239001,,,,,,,3000,2500,560000,279,20,15,50,80,5,5,0,0,3870,1726667,90
141004,태초의 고대신룡,origingoddragon,res/character/dragon/origingoddragon_light_03/origingoddragon_light_03.spine,0,1.5,ignore,boss,light,dealer,xl,res/ui/icons/cha/origingoddragon_light_03.png,0,280003,280000,280001,280002,280004,280005,280007,280006,,,4400,3300,1000000,477,10,0,50,200,10,999,0,0,5324,3750000,1209
141005,태초의 고대신룡,origingoddragon,res/character/dragon/origingoddragon_light_03/origingoddragon_light_03.spine,0,1.5,ignore,boss,light,dealer,xl,res/ui/icons/cha/origingoddragon_light_03.png,0,280003,280000,280001,280002,280004,280005,280007,280008,280006,,4400,3300,1000000,477,10,0,50,200,10,999,0,0,5324,3750000,1209
141006,파멸의 다크닉스,darknixofruin,res/character/dragon/darknixofruin_dark_03/darknixofruin_dark_03.spine,0,1.5,ignore,boss,dark,dealer,xl,res/ui/icons/cha/darknixofruin_dark_03.png,0,280012,280009,280010,280011,280013,280014,280017,,,,4500,3100,4500000,1876,10,0,50,200,10,0,0,0,4950,16125000,210
141007,파멸의 다크닉스,darknixofruin,res/character/dragon/darknixofruin_dark_03/darknixofruin_dark_03.spine,0,1.5,ignore,boss,dark,dealer,xl,res/ui/icons/cha/darknixofruin_dark_03.png,0,280012,280009,280010,280011,280013,280014,280015,280017,,,4500,3200,5000000,2077,10,0,50,200,10,0,0,0,4950,18333333.33,210
141008,파멸의 다크닉스,darknixofruin,res/character/dragon/darknixofruin_dark_03/darknixofruin_dark_03.spine,0,1.5,ignore,boss,dark,dealer,xl,res/ui/icons/cha/darknixofruin_dark_03.png,0,280012,280009,280010,280011,280013,280014,280015,280016,280017,,4500,3300,5500000,2278,10,0,50,200,10,0,0,0,4950,20625000,210
141009,전율의 번개고룡,majesticlightningdragon,res/character/dragon/majesticlightningdragon_@_03/majesticlightningdragon_@_03.spine,0,1.5,ignore,boss,fire,dealer,xl,res/ui/icons/cha/majesticlightningdragon_fire_03.png,0,280022,280019,280020,280021,280023,280024,280026,280017,280018,,4400,3300,1000000,477,10,0,50,1050,10,25,0,0,4840,3750000,1085
141010,전율의 번개고룡,majesticlightningdragon,res/character/dragon/majesticlightningdragon_@_03/majesticlightningdragon_@_03.spine,0,1.5,ignore,boss,fire,dealer,xl,res/ui/icons/cha/majesticlightningdragon_fire_03.png,0,280022,280019,280020,280021,280023,280024,280026,280017,280018,280025,4400,3300,1000000,477,10,0,50,1050,10,25,0,0,4840,3750000,1085
141011,전율의 번개고룡,majesticlightningdragon,res/character/dragon/majesticlightningdragon_@_03/majesticlightningdragon_@_03.spine,0,1.5,ignore,boss,fire,dealer,xl,res/ui/icons/cha/majesticlightningdragon_fire_03.png,0,280022,280019,280020,280021,280023,280024,280026,238035,280018,301006,4400,3300,2000000,877,10,0,50,1050,10,25,0,0,4840,7500000,1085
141012,타천사,taildragon,res/character/monster/subboss_fallen_angel_light/subboss_fallen_angel_light.spine,0,0.8,ignore,common,dark,dealer,l,res/ui/icons/mon/fallen_angel_light.png,0,231009,232055,232056,232057,239001,280025,,,,,4000,2000,730000,352,35,30,75,1000,5,5,0,20,6615,1946667,1010
141013,전율의 번개고룡,majesticlightningdragon,res/character/dragon/majesticlightningdragon_@_03/majesticlightningdragon_@_03.spine,0,1.5,ignore,boss,fire,dealer,xl,res/ui/icons/cha/majesticlightningdragon_fire_03.png,0,280022,280019,280020,280021,280023,280024,280026,280017,280018,301006,4400,3300,3000000,1277,10,0,50,1050,10,25,0,0,4840,11250000,1085
141014,어둠 몬스터 수호병,swordman,res/character/monster/swordman_@/swordman_@.spine,0,1.2,ignore,common,dark,tanker,l,res/ui/icons/mon/swordman_@.png,2,230001,280017,280018,,,,,,,,2500,2400,200000,129,0,0,50,0,10,40,0,0,2500,600000,50
141015,어둠 몬스터 궁병,archer,res/character/monster/archer_@/archer_@.spine,0,1.2,ignore,common,dark,dealer,m,res/ui/icons/mon/archer_@.png,2,230000,280017,280018,,,,,,,,4400,2000,150000,124,50,10,50,50,0,0,0,0,6930,400000,50
141016,무한의 파워드래곤,infinitepowerdragon,res/character/dragon/infinitepowerdragon_@_03/infinitepowerdragon_@_03.spine,0,1.5,ignore,boss,earth,tanker,xl,res/ui/icons/cha/infinitepowerdragon_earth_03.png,0,280031,280028,280029,280030,280032,280033,280034,238035,271210,,6000,3100,1200000,571,10,0,50,2000,10,25,50,0,6600,4300000,2035
141017,무한의 파워드래곤,infinitepowerdragon,res/character/dragon/infinitepowerdragon_@_03/infinitepowerdragon_@_03.spine,0,1.5,ignore,boss,earth,tanker,xl,res/ui/icons/cha/infinitepowerdragon_earth_03.png,0,280031,280028,280029,280030,280032,280033,280034,238035,271210,,7000,3100,1400000,661,10,0,50,2000,10,25,100,0,7700,5016667,2035
141018,무한의 파워드래곤,infinitepowerdragon,res/character/dragon/infinitepowerdragon_@_03/infinitepowerdragon_@_03.spine,0,1.5,ignore,boss,earth,tanker,xl,res/ui/icons/cha/infinitepowerdragon_earth_03.png,0,280031,280028,280029,280030,280032,280033,280034,280036,271210,301006,8000,3100,1500000,711,10,0,50,2000,10,25,150,0,8800,5375000,2035
141019,무한의 파워드래곤,infinitepowerdragon,res/character/dragon/infinitepowerdragon_@_03/infinitepowerdragon_@_03.spine,0,1.5,ignore,boss,earth,tanker,xl,res/ui/icons/cha/infinitepowerdragon_earth_03.png,0,280031,280028,280029,280030,280032,280033,280035,280036,271210,301006,10000,3100,1600000,771,10,0,50,2000,10,25,200,0,11000,5733333,2035
142000,다크 매지션,world_raid_boss,res/character/monster/boss_darkmagician_dark/boss_darkmagician_dark.spine,0,0.3,ignore,boss,dark,dealer,s,res/ui/icons/mon/boss_darkmagician_@.png,10,233100,233705,233706,,,,,,,,20000,8000,48000,299,10,20,50,1000,10,10,0,30,24200,368000,1020
142001,퀸즈 라미아,world_raid_boss,res/character/monster/boss_queenssnake2_earth/boss_queenssnake2_earth.spine,0,0.8,ignore,boss,earth,dealer,xl,res/ui/icons/mon/queenssnake2_@.png,10,233100,233101,233102,233103,,,,,,,18000,4500,48000,244,10,20,50,1000,10,10,0,30,21780,228000,1020
142002,심연의 군주,world_raid_boss,res/character/monster/boss_drake2_water/boss_drake2_water.spine,0,0.8,ignore,boss,water,dealer,xl,res/ui/icons/mon/drake2_@.png,10,231008,233201,233202,233203,233204,233205,,,,,18000,4500,48000,244,10,20,50,1000,10,10,0,30,21780,228000,1020
142003,용암거미 여왕,world_raid_boss,res/character/monster/boss_spider_queen_fire/boss_spider_queen_fire.spine,0,0.8,ignore,boss,fire,dealer,xl,res/ui/icons/mon/spider_queen_@.png,10,233400,233401,233402,233403,233404,233405,,,,,18000,4500,48000,244,20,20,50,1000,10,10,0,30,23760,228000,1020
142004,엑스 마키나,world_raid_boss_ancient_ruin_dragon,res/character/monster/boss_ancient_!/boss_ancient_@.spine,0,0.97,use,boss,dark,tanker,xl,res/ui/icons/mon/ancient_ruin_boss_@.png,10,,251005,251015,251025,251035,251045,251055,251065,251075,,17500,5000,50000,560,0,10,75,1000,10,10,0,15,9675,6000000,120
142005,엑스 마키나 파츠,world_raid_boss_ancient_ruin_dragon_parts,,0,1,ignore,boss,dark,tanker,xl,,0,,,,,,,,,,,17500,5000,50000,245,0,10,75,1000,10,10,0,15,9675,258333,1020
142006,공격 드론,world_raid_boss,res/character/monster/boss_ancient_drone_noeffect/boss_ancient_drone_noeffect.spine,0,1,ignore,common,dark,healer,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,233503,233505,,,,,,,,12000,5000,50000,260,0,0,75,1000,10,10,0,999,9675,3000000,100
142007,태초의 고대신룡,world_raid_boss,res/character/dragon/origingoddragon_light_03/origingoddragon_light_03.spine,0,1.5,ignore,boss,light,dealer,xl,res/ui/icons/cha/origingoddragon_light_03.png,0,280003,280000,280001,280002,280004,280005,280007,280008,,,25000,5500,50000,325,10,0,50,1000,10,999,0,0,5324,279167,2009
142008,파멸의 다크닉스,world_raid_boss,res/character/dragon/darknixofruin_dark_03/darknixofruin_dark_03.spine,0,1.5,ignore,boss,dark,dealer,xl,res/ui/icons/cha/darknixofruin_dark_03.png,0,280012,280009,280010,280011,280013,280014,280015,280016,,,25000,5500,55000,327,10,0,50,1000,10,0,0,0,27500,307083.3333,1010
142009,다크 매지션,world_raid_boss,res/character/monster/boss_darkmagician_dark/boss_darkmagician_dark.spine,0,0.3,ignore,boss,dark,dealer,s,res/ui/icons/mon/boss_darkmagician_@.png,10,233100,233705,233706,233707,,,,,,,20000,8000,48000,299,10,20,50,1000,10,10,0,30,24200,368000,1020
142010,다크 매지션,world_raid_boss,res/character/monster/boss_darkmagician_dark/boss_darkmagician_dark.spine,0,0.3,ignore,boss,dark,dealer,s,res/ui/icons/mon/boss_darkmagician_@.png,10,233100,233705,233706,233708,,,,,,,20000,8000,48000,299,10,20,50,1000,10,10,0,30,24200,368000,1020
150011,죄악의 화신,clanraid_boss,res/character/monster/redeboss1_@/redeboss1_@.spine,0,1.7,ignore,boss,earth,tanker,xl,res/ui/icons/mon/clanraid_boss_@.png,10,250001,250021,250011,250091,239003,,,,,,15000,12000,0,270,50,30,75,100,10,10,0,40,9675,0,120
150012,죄악의 화신,clanraid_boss,res/character/monster/redeboss1_@/redeboss1_@.spine,0,1.7,ignore,boss,water,tanker,xl,res/ui/icons/mon/clanraid_boss_@.png,10,250002,250022,250012,250092,239003,,,,,,15000,12000,0,270,50,30,75,100,10,10,0,40,9675,0,120
150013,죄악의 화신,clanraid_boss,res/character/monster/redeboss1_@/redeboss1_@.spine,0,1.7,ignore,boss,fire,tanker,xl,res/ui/icons/mon/clanraid_boss_@.png,10,250003,250023,250013,250093,239003,,,,,,15000,12000,0,270,50,30,75,100,10,10,0,40,9675,0,120
150014,죄악의 화신,clanraid_boss,res/character/monster/redeboss1_@/redeboss1_@.spine,0,1.7,ignore,boss,light,tanker,xl,res/ui/icons/mon/clanraid_boss_@.png,10,250004,250024,250014,250094,239003,,,,,,15000,12000,0,270,50,30,75,100,10,10,0,40,9675,0,120
150015,죄악의 화신,clanraid_boss,res/character/monster/radeboss1_@/radeboss1_@.spine,0,1.7,ignore,boss,dark,tanker,xl,res/ui/icons/mon/clanraid_boss_@.png,10,250005,250025,250015,250095,239003,,,,,,15000,12000,0,270,50,30,75,100,10,10,0,40,9675,0,120
151011,교만,clanraid_boss_sub1,res/character/monster/radeboss1_dragon_01_@/radeboss1_dragon_01_@.spine,0,1.7,ignore,boss,earth,supporter,xl,res/ui/icons/mon/clanraid_boss_sub1_@.png,10,250031,250041,,,,,,,,,5000,6000,0,110,-40,30,75,100,10,10,0,20,9675,0,120
151021,질투,clanraid_boss_sub2,res/character/monster/radeboss1_dragon_02_@/radeboss1_dragon_02_@.spine,0,1.7,ignore,boss,earth,dealer,xl,res/ui/icons/mon/clanraid_boss_sub2_@.png,10,250051,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151031,분노,clanraid_boss_sub3,res/character/monster/radeboss1_dragon_03_@/radeboss1_dragon_03_@.spine,0,1.7,ignore,boss,earth,dealer,xl,res/ui/icons/mon/clanraid_boss_sub3_@.png,10,250071,,,,,,,,,,5000,6000,0,110,50,30,75,100,10,10,0,40,9675,0,120
151041,나태,clanraid_boss_sub4,res/character/monster/radeboss1_dragon_04_@/radeboss1_dragon_04_@.spine,0,1.7,ignore,boss,earth,dealer,xl,res/ui/icons/mon/clanraid_boss_sub4_@.png,10,250061,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
