stage,t_name,r_difficult,mode,r_chapter_info,r_stage_info,attr,level,hp_ratio,boss_hp_ratio,r_boss_actural_ratio,r_real_hp,r_real_def,r_real_atk,buff_user,buff_enemy,val_1,t_help,r_value,r_value_2
1230307,불의 거목,nest,t_fire,oldTree,7,fire,190,1,1,1,"797,385","1,847","7,173",,,,,,
1230308,불의 거목,nest,t_fire,oldTree,8,fire,220,1,1,1,"922,000","2,135","8,298",,,,,,
1230309,불의 거목,nest,t_fire,oldTree,9,fire,290,1,1,1,"1,212,769","2,808","10,923",,,,,,
1230310,불의 거목,nest,t_fire,oldTree,10,fire,360,1,1,1,"1,503,538","3,481","13,548",,,,,,
1230311,불의 거목,nest,t_fire,oldTree,11,fire,1300,1,1,1,"5,408,154","12,520","48,798",,,,,,
1230312,불의 거목,nest,t_fire,oldTree,12,fire,1700,1,1,1,"7,069,692","16,366","63,798",,,,,,
1230313,불의 거목,nest,t_fire,oldTree,13,fire,2100,1,1,1,"8,731,231","20,212","78,798",,,,,,
1230314,불의 거목,nest,t_fire,oldTree,14,fire,2500,1,1,1,"10,392,769","24,058","93,798",,,,,,
1230315,불의 거목,nest,t_fire,oldTree,15,fire,2900,1,1,1,"12,054,308","27,904","108,798",,,,,,
1230401,빛의 거목,nest,t_light,oldTree,1,light,10,1,1,1,"49,692",116,423,,,,,,
1230402,빛의 거목,nest,t_light,oldTree,2,light,40,1,1,1,"174,308",404,"1,548",,,,,,
1230403,빛의 거목,nest,t_light,oldTree,3,light,70,1,1,1,"298,923",693,"2,673",,,,,,
1230404,빛의 거목,nest,t_light,oldTree,4,light,100,1,1,1,"423,538",981,"3,798",,,,,,
1230405,빛의 거목,nest,t_light,oldTree,5,light,130,1,1,1,"548,154","1,270","4,923",,,,,,
1230406,빛의 거목,nest,t_light,oldTree,6,light,160,1,1,1,"672,769","1,558","6,048",,,,,,
1230407,빛의 거목,nest,t_light,oldTree,7,light,190,1,1,1,"797,385","1,847","7,173",,,,,,
1230408,빛의 거목,nest,t_light,oldTree,8,light,220,1,1,1,"922,000","2,135","8,298",,,,,,
1230409,빛의 거목,nest,t_light,oldTree,9,light,290,1,1,1,"1,212,769","2,808","10,923",,,,,,
1230410,빛의 거목,nest,t_light,oldTree,10,light,360,1,1,1,"1,503,538","3,481","13,548",,,,,,
1230411,빛의 거목,nest,t_light,oldTree,11,light,1300,1,1,1,"5,408,154","12,520","48,798",,,,,,
1230412,빛의 거목,nest,t_light,oldTree,12,light,1700,1,1,1,"7,069,692","16,366","63,798",,,,,,
1230413,빛의 거목,nest,t_light,oldTree,13,light,2100,1,1,1,"8,731,231","20,212","78,798",,,,,,
1230414,빛의 거목,nest,t_light,oldTree,14,light,2500,1,1,1,"10,392,769","24,058","93,798",,,,,,
1230415,빛의 거목,nest,t_light,oldTree,15,light,2900,1,1,1,"12,054,308","27,904","108,798",,,,,,
1230501,어둠의 거목,nest,t_dark,oldTree,1,dark,10,1,1,1,"49,692",116,423,,,,,,
1230502,어둠의 거목,nest,t_dark,oldTree,2,dark,40,1,1,1,"174,308",404,"1,548",,,,,,
1230503,어둠의 거목,nest,t_dark,oldTree,3,dark,70,1,1,1,"298,923",693,"2,673",,,,,,
1230504,어둠의 거목,nest,t_dark,oldTree,4,dark,100,1,1,1,"423,538",981,"3,798",,,,,,
1230505,어둠의 거목,nest,t_dark,oldTree,5,dark,130,1,1,1,"548,154","1,270","4,923",,,,,,
1230506,어둠의 거목,nest,t_dark,oldTree,6,dark,160,1,1,1,"672,769","1,558","6,048",,,,,,
1230507,어둠의 거목,nest,t_dark,oldTree,7,dark,190,1,1,1,"797,385","1,847","7,173",,,,,,
1230508,어둠의 거목,nest,t_dark,oldTree,8,dark,220,1,1,1,"922,000","2,135","8,298",,,,,,
1230509,어둠의 거목,nest,t_dark,oldTree,9,dark,290,1,1,1,"1,212,769","2,808","10,923",,,,,,
1230510,어둠의 거목,nest,t_dark,oldTree,10,dark,360,1,1,1,"1,503,538","3,481","13,548",,,,,,
1230511,어둠의 거목,nest,t_dark,oldTree,11,dark,1300,1,1,1,"5,408,154","12,520","48,798",,,,,,
1230512,어둠의 거목,nest,t_dark,oldTree,12,dark,1700,1,1,1,"7,069,692","16,366","63,798",,,,,,
1230513,어둠의 거목,nest,t_dark,oldTree,13,dark,2100,1,1,1,"8,731,231","20,212","78,798",,,,,,
1230514,어둠의 거목,nest,t_dark,oldTree,14,dark,2500,1,1,1,"10,392,769","24,058","93,798",,,,,,
1230515,어둠의 거목,nest,t_dark,oldTree,15,dark,2900,1,1,1,"12,054,308","27,904","108,798",,,,,,
1240001,황금 던전,nest,gold,gold,1,light,20,1,1,1,"91,231",212,697,,,,,,
1240002,황금 던전,nest,gold,gold,2,light,40,1,1,1,"174,308",404,"1,350",,,,,,
1240003,황금 던전,nest,gold,gold,3,light,60,1,1,1,"257,385",597,"2,004",,,,,,
1240004,황금 던전,nest,gold,gold,4,light,90,1,1,1,"382,000",885,"2,985",,,,,,
1240005,황금 던전,nest,gold,gold,5,light,180,1,1,1,"755,846","1,750","5,927",,,,,,
1240006,황금 던전,nest,gold,gold,6,light,360,1,1,1,"1,503,538","3,481","11,812",,,,,,
1320101,인연 던전,secret,relation,relation,1,earth,20,1,1,1,,,,,,,,,
1320201,인연 던전,secret,relation,relation,1,water,20,1,1,1,,,,,,,,,
1320301,인연 던전,secret,relation,relation,1,fire,20,1,1,1,,,,,,,,,
1320401,인연 던전,secret,relation,relation,1,light,20,1,1,1,,,,,,,,,
1320501,인연 던전,secret,relation,relation,1,dark,20,1,1,1,,,,,,,,,
1320601,인연 던전,secret,relation,relation,1,light,20,1,1,1,,,,,,,,,
1320701,인연 던전,secret,relation,relation,1,dark,20,1,1,1,,,,,,,,,
999999,개발 스테이지,easy,adv,1,개발,earth,1,1,1,1,,,,,,,,,
1401001,고대의탑,ancient,ancient,ancient,1,earth,10,1,3,3,"29,052",101,91,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401002,고대의탑,ancient,ancient,ancient,2,earth,20,1,3,3,"37,860",153,177,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401003,고대의탑,ancient,ancient,ancient,3,fire,30,1,3,3,"63,302",192,292,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401004,고대의탑,ancient,ancient,ancient,4,dark,40,1,3,3,"75,156",242,411,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401005,고대의탑,ancient,ancient,ancient,5,earth,50,1,1,1,"24,934",357,416,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401006,고대의탑,ancient,ancient,ancient,6,dark,60,1,3,3,"91,634",510,678,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401007,고대의탑,ancient,ancient,ancient,7,light,70,1,3,3,"170,030",631,413,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401008,고대의탑,ancient,ancient,ancient,8,earth,80,1,3,3,"140,368",485,800,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401009,고대의탑,ancient,ancient,ancient,9,fire,90,1,3,3,"143,625",696,945,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401010,고대의탑,ancient,ancient,ancient,10,light,100,1,1,1,"78,934",893,584,,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401011,고대의탑,ancient,ancient,ancient,11,fire,110,1,3,3,"200,773","1,077",819,,attr;light;atk_dmg_adj_rate_add;50,,,,
1401012,고대의탑,ancient,ancient,ancient,12,earth,120,1,3,3,"201,423","1,098","1,035",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401013,고대의탑,ancient,ancient,ancient,13,dark,130,1,3,3,"260,108",932,816,,attr;water;atk_dmg_adj_rate_add;50,,,,
1401014,고대의탑,ancient,ancient,ancient,14,water,140,1,3,3,"235,501","1,457","1,125",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401015,고대의탑,ancient,ancient,ancient,15,earth,150,1,1,1,"82,796","1,368","1,289",,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401016,고대의탑,ancient,ancient,ancient,16,water,160,1,3,3,"221,346","1,748",961,,attr;light;atk_dmg_adj_rate_add;50,,,,
1401017,고대의탑,ancient,ancient,ancient,17,light,170,1,3,3,"400,906","1,490",930,,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401018,고대의탑,ancient,ancient,ancient,18,earth,180,1,3,3,"395,794","1,542","1,079",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401019,고대의탑,ancient,ancient,ancient,19,earth,190,1,3,3,"352,197","1,871","1,398",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401020,고대의탑,ancient,ancient,ancient,20,earth,200,1,1,1,"156,378","1,749","1,091",,attr;dark;atk_dmg_adj_rate_add;50,,,,
1401021,고대의탑,ancient,ancient,ancient,21,fire,210,1,3,3,"307,836","1,943","2,578",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401022,고대의탑,ancient,ancient,ancient,22,dark,220,1,3,3,"397,331","1,479","2,779",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401023,고대의탑,ancient,ancient,ancient,23,dark,230,1,3,3,"484,746","2,371","1,208",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401024,고대의탑,ancient,ancient,ancient,24,fire,240,1,3,3,"403,863","1,926","2,182",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401025,고대의탑,ancient,ancient,ancient,25,dark,250,1,1,1,"140,041","2,006","2,273",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401026,고대의탑,ancient,ancient,ancient,26,earth,260,1.1,3,3.3,"482,617","2,438",865,,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401027,고대의탑,ancient,ancient,ancient,27,water,270,1.1,3,3.3,"417,329","2,478","2,557",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401028,고대의탑,ancient,ancient,ancient,28,fire,280,1.1,3,3.3,"630,091","2,436","1,957",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401029,고대의탑,ancient,ancient,ancient,29,light,290,1.1,3,3.3,"708,702","2,802","2,124",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401030,고대의탑,ancient,ancient,ancient,30,dark,300,1.1,3,3.3,"749,006","2,587","2,505",,attr;earth;atk_dmg_adj_rate_add;50,,,,
1401031,고대의탑,ancient,ancient,ancient,31,earth,310,1.2,3,3.6,"518,581","2,535","2,499",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401032,고대의탑,ancient,ancient,ancient,32,water,320,1.2,3,3.6,"751,284","3,521","2,390",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401033,고대의탑,ancient,ancient,ancient,33,fire,330,1.2,3,3.6,"636,518","3,872","1,896",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401034,고대의탑,ancient,ancient,ancient,34,light,340,1.2,3,3.6,"539,730","3,315","3,992",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401035,고대의탑,ancient,ancient,ancient,35,dark,350,1.2,3,3.6,"780,919","2,091","4,641",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401036,고대의탑,ancient,ancient,ancient,36,earth,360,1.3,3,3.9,"709,119","3,412","2,287",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401037,고대의탑,ancient,ancient,ancient,37,water,370,1.3,3,3.9,"785,852","4,505","2,900",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401038,고대의탑,ancient,ancient,ancient,38,fire,380,1.3,3,3.9,"711,551","2,935","4,199",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401039,고대의탑,ancient,ancient,ancient,39,light,390,1.3,3,3.9,"801,041","2,788","5,127",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401040,고대의탑,ancient,ancient,ancient,40,dark,400,1.3,3,3.9,"737,475","3,444","5,107",,attr;water;atk_dmg_adj_rate_add;50,,,,
1401041,고대의탑,ancient,ancient,ancient,41,earth,410,1.4,3,4.2,"894,274","2,419","3,962",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401042,고대의탑,ancient,ancient,ancient,42,water,420,1.4,3,4.2,"1,216,090","3,813","2,627",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401043,고대의탑,ancient,ancient,ancient,43,fire,430,1.4,3,4.2,"992,063","3,713","2,770",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401044,고대의탑,ancient,ancient,ancient,44,light,440,1.4,3,4.2,"1,053,533","5,442","3,108",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401045,고대의탑,ancient,ancient,ancient,45,dark,450,1.4,3,4.2,"1,143,020","5,246","3,280",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401046,고대의탑,ancient,ancient,ancient,46,earth,460,1.5,1,1.5,"357,508","2,712","4,443",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401047,고대의탑,ancient,ancient,ancient,47,water,470,1.5,1,1.5,"382,103","5,716","3,678",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401048,고대의탑,ancient,ancient,ancient,48,fire,480,1.5,1,1.5,"382,685","5,622","2,750",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401049,고대의탑,ancient,ancient,ancient,49,light,490,1.5,1,1.5,"418,242","6,058","3,459",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401050,고대의탑,ancient,ancient,ancient,50,dark,500,1.5,1,1.5,"562,688","4,300","4,163",,attr;fire;atk_dmg_adj_rate_add;50,,,,
1401051,고대의탑,ancient,ancient,ancient,51,earth,503,1.3,2,2.6,"575,812","2,993","4,403",,did;120501;atk_dmg_adj_rate_add;300,,,,
1401052,고대의탑,ancient,ancient,ancient,52,earth,506,1.3,2,2.6,"595,662","3,415","5,187",,did;120692;atk_dmg_adj_rate_add;50,,,,
1401053,고대의탑,ancient,ancient,ancient,53,fire,509,1.3,2,2.6,"724,795","4,392","3,276",,did;120563;atk_dmg_adj_rate_add;250,,,,
1401054,고대의탑,ancient,ancient,ancient,54,dark,512,1.3,2,2.6,"546,248","3,628","6,457",,did;120304;atk_dmg_adj_rate_add;50,,,,
1401055,고대의탑,ancient,ancient,ancient,55,earth,515,1.3,2,2.6,"522,253","4,957","4,309",,did;120525;atk_dmg_adj_rate_add;50,,,,
1401056,고대의탑,ancient,ancient,ancient,56,dark,518,1.3,2,2.6,"662,991","4,903","3,201",,did;120191;atk_dmg_adj_rate_add;250,,,,
1401057,고대의탑,ancient,ancient,ancient,57,light,521,1.3,2,2.6,"717,919","3,486","5,883",,did;120392;atk_dmg_adj_rate_add;100,,,,
1401058,고대의탑,ancient,ancient,ancient,58,earth,524,1.3,2,2.6,"834,053","4,430","2,865",,did;120023;atk_dmg_adj_rate_add;250,,,,
1401059,고대의탑,ancient,ancient,ancient,59,fire,527,1.3,2,2.6,"988,454","4,975","3,074",,did;120314;atk_dmg_adj_rate_add;250,,,,
1401060,고대의탑,ancient,ancient,ancient,60,light,530,1.3,2,2.6,"762,608","3,155","4,996",,did;120075;atk_dmg_adj_rate_add;300,,,,
1401061,고대의탑,ancient,ancient,ancient,61,fire,533,1.3,2,2.6,"867,764","3,525","5,083",,did;120111;atk_dmg_adj_rate_add;250,,,,
1401062,고대의탑,ancient,ancient,ancient,62,earth,536,1.3,2,2.6,"913,372","5,019","3,658",,did;120532;atk_dmg_adj_rate_add;250,,,,
1401063,고대의탑,ancient,ancient,ancient,63,dark,539,1.3,1.8,2.34,"880,922","4,335","3,598",,did;120703;atk_dmg_adj_rate_add;200,,,,
1401064,고대의탑,ancient,ancient,ancient,64,water,542,1.3,2,2.6,"653,597","4,393","5,860",,did;120634;atk_dmg_adj_rate_add;250,,,,
1401065,고대의탑,ancient,ancient,ancient,65,earth,545,1.3,2,2.6,"974,527","4,515","3,722",,did;120605;atk_dmg_adj_rate_add;250,,,,
1401066,고대의탑,ancient,ancient,ancient,66,water,548,1.3,2,2.6,"891,970","4,291","4,450",,did;120511;atk_dmg_adj_rate_add;250,,,,
1401067,고대의탑,ancient,ancient,ancient,67,light,551,1.3,2,2.6,"1,031,724","5,631","4,065",,did;120822;atk_dmg_adj_rate_add;250,,,,
1401068,고대의탑,ancient,ancient,ancient,68,earth,554,1.3,2,2.6,"1,070,790","5,128","3,994",,did;120843;atk_dmg_adj_rate_add;250,,,,
1401069,고대의탑,ancient,ancient,ancient,69,earth,557,1.3,2,2.6,"782,651","6,650","2,985",,did;120384;atk_dmg_adj_rate_add;250,,,,
1401070,고대의탑,ancient,ancient,ancient,70,earth,560,1.3,2,2.6,"932,439","5,016","3,708",,did;120675;atk_dmg_adj_rate_add;250,,,,
1401071,고대의탑,ancient,ancient,ancient,71,fire,563,1.3,2,2.6,"691,529","4,856","5,647",,did;120301;atk_dmg_adj_rate_add;70,,,,
1401072,고대의탑,ancient,ancient,ancient,72,dark,566,1.3,2,2.6,"1,225,864","5,342","3,248",,did;120772;atk_dmg_adj_rate_add;250,,,,
1401073,고대의탑,ancient,ancient,ancient,73,dark,569,1.3,2,2.6,"682,223","8,300","3,759",,did;120683;atk_dmg_adj_rate_add;50,,,,
1401074,고대의탑,ancient,ancient,ancient,74,fire,572,1.3,2,2.6,"771,652","4,313","7,473",,did;120814;atk_dmg_adj_rate_add;100,,,,
1401075,고대의탑,ancient,ancient,ancient,75,dark,575,1.3,2,2.6,"833,742","3,981","6,205",,"did;120115;atk_dmg_adj_rate_add;250,did;120115;final_heal_rate_multi_debuff;-20",,,,
1401076,고대의탑,ancient,ancient,ancient,76,earth,578,1.3,2,2.6,"892,970","6,610","4,347",,did;120821;atk_dmg_adj_rate_add;250,,,,
1401077,고대의탑,ancient,ancient,ancient,77,water,581,1.3,2,2.6,"810,715","7,114","4,400",,"did;120842;atk_dmg_adj_rate_add;200,did;120842;drag_cool_add;30",,,,
1401078,고대의탑,ancient,ancient,ancient,78,fire,584,1.3,2,2.6,"794,461","6,276","5,610",,did;120623;atk_dmg_adj_rate_add;50,,,,
1401079,고대의탑,ancient,ancient,ancient,79,light,587,1.3,2,2.6,"1,297,679","5,850","2,526",,"did;120434;atk_dmg_adj_rate_add;250,did;120434;final_heal_rate_multi_debuff;-20",,,,
1401080,고대의탑,ancient,ancient,ancient,80,dark,590,1.3,2,2.6,"711,799","5,173","7,301",,"did;120655;atk_dmg_adj_rate_add;250,did;120655;final_heal_rate_multi_debuff;-20",,,,
1401081,고대의탑,ancient,ancient,ancient,81,earth,593,1.3,2,2.6,"768,359","5,796","6,712",,did;120221;atk_dmg_adj_rate_add;80,,,,
1401082,고대의탑,ancient,ancient,ancient,82,water,596,1.3,2,2.6,"1,046,710","6,261","4,315",,did;120752;atk_dmg_adj_rate_add;250,,,,
1401083,고대의탑,ancient,ancient,ancient,83,fire,599,1.3,2,2.6,"652,310","7,989","5,459",,"did;120613;atk_dmg_adj_rate_add;250,mid;131033;atk_dmg_adj_rate_add;500",,,,
1401084,고대의탑,ancient,ancient,ancient,84,light,602,1.3,2,2.6,"847,002","4,367","7,846",,did;120404;atk_dmg_adj_rate_add;50,,,,
1401085,고대의탑,ancient,ancient,ancient,85,dark,605,1.3,2,2.6,"869,375","6,326","5,435",,did;120725;atk_dmg_adj_rate_add;250,,,,
1401086,고대의탑,ancient,ancient,ancient,86,earth,608,1.3,2,2.6,"922,347","4,384","7,362",,did;120861;atk_dmg_adj_rate_add;50,,,,
1401087,고대의탑,ancient,ancient,ancient,87,water,611,1.3,2,2.6,"850,974","5,350","7,186",,did;120782;atk_dmg_adj_rate_add;70,,,,
1401088,고대의탑,ancient,ancient,ancient,88,fire,614,1.3,2,2.6,"861,883","5,069","8,653",,did;120743;atk_dmg_adj_rate_add;20,,,,
1401089,고대의탑,ancient,ancient,ancient,89,light,617,1.3,2,2.6,"1,182,599","5,822","5,513",,did;120794;atk_dmg_adj_rate_add;50,,,,
1401090,고대의탑,ancient,ancient,ancient,90,dark,620,1.3,2,2.6,"801,701","5,733","8,677",,did;120455;atk_dmg_adj_rate_add;10,,,,
1401091,고대의탑,ancient,ancient,ancient,91,earth,623,1.3,1.5,1.95,"670,763","3,706","5,869",,"did;120075;atk_dmg_adj_rate_add;50,did;120384;atk_dmg_adj_rate_add;50,did;120525;atk_dmg_adj_rate_add;50,did;120843;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401092,고대의탑,ancient,ancient,ancient,92,water,626,1.3,1.5,1.95,"679,981","4,333","6,753",,"did;120115;atk_dmg_adj_rate_add;50,did;120605;atk_dmg_adj_rate_add;50,did;120301;atk_dmg_adj_rate_add;50,did;120455;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401093,고대의탑,ancient,ancient,ancient,93,fire,629,1.3,1.5,1.95,"564,706","9,172","4,153",,"did;120683;atk_dmg_adj_rate_add;50,did;120821;atk_dmg_adj_rate_add;50,did;120501;atk_dmg_adj_rate_add;50,did;120191;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401094,고대의탑,ancient,ancient,ancient,94,light,632,1.3,1.5,1.95,"613,593","6,176","7,153",,"did;120221;atk_dmg_adj_rate_add;50,did;120725;atk_dmg_adj_rate_add;50,did;120703;atk_dmg_adj_rate_add;50,did;120675;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401095,고대의탑,ancient,ancient,ancient,95,dark,635,1.3,1.5,1.95,"647,111","6,823","6,098",,"did;120623;atk_dmg_adj_rate_add;10,did;120822;atk_dmg_adj_rate_add;50,did;120772;atk_dmg_adj_rate_add;50,did;120692;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401096,고대의탑,ancient,ancient,ancient,96,earth,638,1.3,1.5,1.95,"644,502","4,809","8,332",,"did;120814;atk_dmg_adj_rate_add;50,did;120434;atk_dmg_adj_rate_add;50,did;120511;atk_dmg_adj_rate_add;50,did;120752;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401097,고대의탑,ancient,ancient,ancient,97,water,641,1.3,1.5,1.95,"682,273","5,526","4,121",,"did;120563;atk_dmg_adj_rate_add;50,did;120392;atk_dmg_adj_rate_add;50,did;120655;atk_dmg_adj_rate_add;50,did;120861;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401098,고대의탑,ancient,ancient,ancient,98,fire,644,1.3,1.5,1.95,"513,095","4,559","8,116",,"did;120304;atk_dmg_adj_rate_add;50,did;120111;atk_dmg_adj_rate_add;50,did;120314;atk_dmg_adj_rate_add;50,did;120782;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401099,고대의탑,ancient,ancient,ancient,99,light,647,1.3,1.5,1.95,"825,015","6,054","4,412",,"did;120532;atk_dmg_adj_rate_add;50,did;120404;atk_dmg_adj_rate_add;50,did;120634;atk_dmg_adj_rate_add;50,did;120842;atk_dmg_adj_rate_add;50,all;0;final_heal_rate_multi_debuff;-65",,,,
1401100,고대의탑,ancient,ancient,ancient,100,dark,650,1.3,1.5,1.95,"530,154","8,667","5,922",,"did;120613;atk_dmg_adj_rate_add;50,did;120023;atk_dmg_adj_rate_add;50,did;120794;atk_dmg_adj_rate_add;50,did;120743;atk_dmg_adj_rate_add;32,all;0;final_heal_rate_multi_debuff;-65",,,,
1401101,고대의탑,ancient,ancient,ancient,101,earth,656,1.3,1.5,1.95,"991,625","6,160","4,713",,"did;120011;atk_dmg_adj_rate_add;200,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401102,고대의탑,ancient,ancient,ancient,102,water,662,1.3,1.5,1.95,"735,799","6,366","4,973",,"did;120852;atk_dmg_adj_rate_add;100,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401103,고대의탑,ancient,ancient,ancient,103,fire,668,1.3,1.2,1.56,"819,968","6,391","4,120",,"did;120433;atk_dmg_adj_rate_add;200,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401104,고대의탑,ancient,ancient,ancient,104,light,674,1.3,2,2.6,"769,547","5,468","8,873",,"did;120784;atk_dmg_adj_rate_add;50,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401105,고대의탑,ancient,ancient,ancient,105,dark,680,1.3,2,2.6,"870,341","4,561","7,999",,"did;121145;atk_dmg_adj_rate_add;50,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401106,고대의탑,ancient,ancient,ancient,106,earth,686,1.3,2,2.6,"891,409","6,193","9,747",,"did;120451;atk_dmg_adj_rate_add;40,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401107,고대의탑,ancient,ancient,ancient,107,water,692,1.3,2,2.6,"1,015,111","5,601","8,006",,"did;120402;atk_dmg_adj_rate_add;50,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
