order,did,구분 설명아이디,구분명,드래곤 구분,성급,직군,속성,속성,덱 컨셉,,스킬 구분,스킬 이름,설명,소모마나,진화시 획득,우선순위,비고,,,,,,,,,,,,,,,,
815,120525,1205253,어둠 헝그리드래곤,헝그리드래곤,3,방어,어둠,,특수,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
816,120525,1205254,어둠 헝그리드래곤,헝그리드래곤,3,방어,어둠,,특수,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
817,120081,1200811,땅 리프드래곤,리프드래곤,3,공격,땅,,상태이상,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
818,120081,1200812,땅 리프드래곤,리프드래곤,3,공격,땅,,상태이상,,2.패시브 1,#N/A,#N/A,,,2순위,,,,,,,,,,,,,,,,,
819,120081,1200813,땅 리프드래곤,리프드래곤,3,공격,땅,,상태이상,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
820,120081,1200814,땅 리프드래곤,리프드래곤,3,공격,땅,,상태이상,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
821,120082,1200821,물 리프드래곤,리프드래곤,3,공격,물,,상태이상,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
822,120082,1200822,물 리프드래곤,리프드래곤,3,공격,물,,상태이상,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
823,120082,1200823,물 리프드래곤,리프드래곤,3,공격,물,,상태이상,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
824,120082,1200824,물 리프드래곤,리프드래곤,3,공격,물,,상태이상,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
825,120083,1200831,불 리프드래곤,리프드래곤,3,공격,불,,상태이상,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
826,120083,1200832,불 리프드래곤,리프드래곤,3,공격,불,,상태이상,,2.패시브 1,#N/A,#N/A,,,2순위,,,,,,,,,,,,,,,,,
827,120083,1200833,불 리프드래곤,리프드래곤,3,공격,불,,상태이상,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
828,120083,1200834,불 리프드래곤,리프드래곤,3,공격,불,,상태이상,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
829,120084,1200841,빛 리프드래곤,리프드래곤,3,공격,빛,,상태이상,,1.드래그 스킬,#N/A,#N/A,2,,2순위,,,,,,,,,,,,,,,,,
830,120084,1200842,빛 리프드래곤,리프드래곤,3,공격,빛,,상태이상,,2.패시브 1,#N/A,#N/A,,,2순위,,,,,,,,,,,,,,,,,
831,120084,1200843,빛 리프드래곤,리프드래곤,3,공격,빛,,상태이상,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
832,120084,1200844,빛 리프드래곤,리프드래곤,3,공격,빛,,상태이상,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
833,120085,1200851,어둠 리프드래곤,리프드래곤,3,공격,어둠,,상태이상,,1.드래그 스킬,#N/A,#N/A,2,,2순위,,,,,,,,,,,,,,,,,
834,120085,1200852,어둠 리프드래곤,리프드래곤,3,공격,어둠,,상태이상,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
835,120085,1200853,어둠 리프드래곤,리프드래곤,3,공격,어둠,,상태이상,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
836,120085,1200854,어둠 리프드래곤,리프드래곤,3,공격,어둠,,상태이상,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
837,120601,1206011,땅 리소드래곤,리소드래곤,3,방어,땅,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
838,120601,1206012,땅 리소드래곤,리소드래곤,3,방어,땅,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
839,120601,1206013,땅 리소드래곤,리소드래곤,3,방어,땅,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
840,120601,1206014,땅 리소드래곤,리소드래곤,3,방어,땅,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
841,120602,1206021,물 리소드래곤,리소드래곤,3,방어,물,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
842,120602,1206022,물 리소드래곤,리소드래곤,3,방어,물,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
843,120602,1206023,물 리소드래곤,리소드래곤,3,방어,물,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
844,120602,1206024,물 리소드래곤,리소드래곤,3,방어,물,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
845,120604,1206041,빛 리소드래곤,리소드래곤,3,방어,빛,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
846,120604,1206042,빛 리소드래곤,리소드래곤,3,방어,빛,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
847,120604,1206043,빛 리소드래곤,리소드래곤,3,방어,빛,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
848,120604,1206044,빛 리소드래곤,리소드래곤,3,방어,빛,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
849,120605,1206051,어둠 리소드래곤,리소드래곤,3,방어,어둠,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
850,120605,1206052,어둠 리소드래곤,리소드래곤,3,방어,어둠,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
851,120605,1206053,어둠 리소드래곤,리소드래곤,3,방어,어둠,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
852,120605,1206054,어둠 리소드래곤,리소드래곤,3,방어,어둠,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
853,120471,1204711,땅 바위드래곤,바위드래곤,2,방어,땅,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
854,120471,1204712,땅 바위드래곤,바위드래곤,2,방어,땅,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
855,120471,1204713,땅 바위드래곤,바위드래곤,2,방어,땅,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
856,120471,1204714,땅 바위드래곤,바위드래곤,2,방어,땅,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
857,120472,1204721,물 바위드래곤,바위드래곤,2,방어,물,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
858,120472,1204722,물 바위드래곤,바위드래곤,2,방어,물,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
859,120472,1204723,물 바위드래곤,바위드래곤,2,방어,물,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
860,120472,1204724,물 바위드래곤,바위드래곤,2,방어,물,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
861,120473,1204731,불 바위드래곤,바위드래곤,2,방어,불,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
862,120473,1204732,불 바위드래곤,바위드래곤,2,방어,불,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
863,120473,1204733,불 바위드래곤,바위드래곤,2,방어,불,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
864,120473,1204734,불 바위드래곤,바위드래곤,2,방어,불,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
865,120474,1204741,빛 바위드래곤,바위드래곤,2,방어,빛,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
866,120474,1204742,빛 바위드래곤,바위드래곤,2,방어,빛,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
867,120474,1204743,빛 바위드래곤,바위드래곤,2,방어,빛,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
868,120474,1204744,빛 바위드래곤,바위드래곤,2,방어,빛,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
869,120475,1204751,어둠 바위드래곤,바위드래곤,2,방어,어둠,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
870,120475,1204752,어둠 바위드래곤,바위드래곤,2,방어,어둠,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
871,120475,1204753,어둠 바위드래곤,바위드래곤,2,방어,어둠,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
872,120475,1204754,어둠 바위드래곤,바위드래곤,2,방어,어둠,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
873,120051,1200511,땅 애플칙,애플칙,2,공격,땅,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
874,120051,1200512,땅 애플칙,애플칙,2,공격,땅,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
875,120051,1200513,땅 애플칙,애플칙,2,공격,땅,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
876,120051,1200514,땅 애플칙,애플칙,2,공격,땅,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
877,120052,1200521,물 애플칙,애플칙,2,공격,물,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
878,120052,1200522,물 애플칙,애플칙,2,공격,물,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
879,120052,1200523,물 애플칙,애플칙,2,공격,물,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
880,120052,1200524,물 애플칙,애플칙,2,공격,물,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
881,120053,1200531,불 애플칙,애플칙,2,공격,불,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
882,120053,1200532,불 애플칙,애플칙,2,공격,불,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
883,120053,1200533,불 애플칙,애플칙,2,공격,불,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
884,120053,1200534,불 애플칙,애플칙,2,공격,불,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
885,120054,1200541,빛 애플칙,애플칙,2,공격,빛,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
886,120054,1200542,빛 애플칙,애플칙,2,공격,빛,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
887,120054,1200543,빛 애플칙,애플칙,2,공격,빛,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
888,120054,1200544,빛 애플칙,애플칙,2,공격,빛,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
889,120055,1200551,어둠 애플칙,애플칙,2,공격,어둠,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
890,120055,1200552,어둠 애플칙,애플칙,2,공격,어둠,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
891,120055,1200553,어둠 애플칙,애플칙,2,공격,어둠,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
892,120055,1200554,어둠 애플칙,애플칙,2,공격,어둠,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
893,120181,1201811,땅 블루드래곤,블루드래곤,2,공격,땅,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
894,120181,1201812,땅 블루드래곤,블루드래곤,2,공격,땅,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
895,120181,1201813,땅 블루드래곤,블루드래곤,2,공격,땅,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
896,120181,1201815,땅 블루드래곤,블루드래곤,2,공격,땅,,,,5.드래그 강화,#N/A,#N/A,2,성룡,3순위,,,,,,,,,,,,,,,,,
897,120183,1201831,불 블루드래곤,블루드래곤,2,공격,불,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
898,120183,1201832,불 블루드래곤,블루드래곤,2,공격,불,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
899,120183,1201833,불 블루드래곤,블루드래곤,2,공격,불,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
900,120183,1201835,불 블루드래곤,블루드래곤,2,공격,불,,,,5.드래그 강화,#N/A,#N/A,2,성룡,3순위,,,,,,,,,,,,,,,,,
901,120182,1201821,물 블루드래곤,블루드래곤,2,공격,물,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
902,120182,1201822,물 블루드래곤,블루드래곤,2,공격,물,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
903,120182,1201823,물 블루드래곤,블루드래곤,2,공격,물,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
904,120182,1201825,물 블루드래곤,블루드래곤,2,공격,물,,,,5.드래그 강화,#N/A,#N/A,2,성룡,3순위,,,,,,,,,,,,,,,,,
905,120184,1201841,빛 블루드래곤,블루드래곤,2,공격,빛,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
906,120184,1201842,빛 블루드래곤,블루드래곤,2,공격,빛,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
907,120184,1201843,빛 블루드래곤,블루드래곤,2,공격,빛,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
908,120184,1201845,빛 블루드래곤,블루드래곤,2,공격,빛,,,,5.드래그 강화,#N/A,#N/A,2,성룡,3순위,,,,,,,,,,,,,,,,,
909,120185,1201851,어둠 블루드래곤,블루드래곤,2,공격,어둠,,,,1.드래그 스킬,#N/A,#N/A,2,,3순위,,,,,,,,,,,,,,,,,
910,120185,1201852,어둠 블루드래곤,블루드래곤,2,공격,어둠,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
911,120185,1201853,어둠 블루드래곤,블루드래곤,2,공격,어둠,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
912,120185,1201855,어둠 블루드래곤,블루드래곤,2,공격,어둠,,,,5.드래그 강화,#N/A,#N/A,2,성룡,3순위,,,,,,,,,,,,,,,,,
913,120141,1201411,땅 퍼플립스드래곤,퍼플립스드래곤,2,회복,땅,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
914,120141,1201412,땅 퍼플립스드래곤,퍼플립스드래곤,2,회복,땅,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
915,120141,1201413,땅 퍼플립스드래곤,퍼플립스드래곤,2,회복,땅,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
916,120141,1201414,땅 퍼플립스드래곤,퍼플립스드래곤,2,회복,땅,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
917,120142,1201421,물 퍼플립스드래곤,퍼플립스드래곤,2,회복,물,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
918,120142,1201422,물 퍼플립스드래곤,퍼플립스드래곤,2,회복,물,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
919,120142,1201423,물 퍼플립스드래곤,퍼플립스드래곤,2,회복,물,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
920,120142,1201424,물 퍼플립스드래곤,퍼플립스드래곤,2,회복,물,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
921,120143,1201431,불 퍼플립스드래곤,퍼플립스드래곤,2,회복,불,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
922,120143,1201432,불 퍼플립스드래곤,퍼플립스드래곤,2,회복,불,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
923,120143,1201433,불 퍼플립스드래곤,퍼플립스드래곤,2,회복,불,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
924,120143,1201434,불 퍼플립스드래곤,퍼플립스드래곤,2,회복,불,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
925,120144,1201441,빛 퍼플립스드래곤,퍼플립스드래곤,2,회복,빛,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
926,120144,1201442,빛 퍼플립스드래곤,퍼플립스드래곤,2,회복,빛,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
927,120144,1201443,빛 퍼플립스드래곤,퍼플립스드래곤,2,회복,빛,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
928,120144,1201444,빛 퍼플립스드래곤,퍼플립스드래곤,2,회복,빛,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
929,120145,1201451,어둠 퍼플립스드래곤,퍼플립스드래곤,2,회복,어둠,,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
930,120145,1201452,어둠 퍼플립스드래곤,퍼플립스드래곤,2,회복,어둠,,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
931,120145,1201453,어둠 퍼플립스드래곤,퍼플립스드래곤,2,회복,어둠,,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,,,,,,,,,,,,,,,,,
932,120145,1201454,어둠 퍼플립스드래곤,퍼플립스드래곤,2,회복,어둠,,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
933,120501,1205011,땅 돌개바람드래곤,돌개바람드래곤,2,지원,땅,돌개바람드래곤 땅,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
934,120501,1205012,땅 돌개바람드래곤,돌개바람드래곤,2,지원,땅,돌개바람드래곤 땅,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
935,120501,1205013,땅 돌개바람드래곤,돌개바람드래곤,2,지원,땅,돌개바람드래곤 땅,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,8/17 수정,,,,,,,,,,,,,,,,
936,120501,1205014,땅 돌개바람드래곤,돌개바람드래곤,2,지원,땅,돌개바람드래곤 땅,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
937,120502,1205021,물 돌개바람드래곤,돌개바람드래곤,2,지원,물,돌개바람드래곤 물,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
938,120502,1205022,물 돌개바람드래곤,돌개바람드래곤,2,지원,물,돌개바람드래곤 물,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
939,120502,1205023,물 돌개바람드래곤,돌개바람드래곤,2,지원,물,돌개바람드래곤 물,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,8/17 수정,,,,,,,,,,,,,,,,
940,120502,1205024,물 돌개바람드래곤,돌개바람드래곤,2,지원,물,돌개바람드래곤 물,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
941,120503,1205031,불 돌개바람드래곤,돌개바람드래곤,2,지원,불,돌개바람드래곤 불,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
942,120503,1205032,불 돌개바람드래곤,돌개바람드래곤,2,지원,불,돌개바람드래곤 불,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
943,120503,1205033,불 돌개바람드래곤,돌개바람드래곤,2,지원,불,돌개바람드래곤 불,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,8/17 수정,,,,,,,,,,,,,,,,
944,120503,1205034,불 돌개바람드래곤,돌개바람드래곤,2,지원,불,돌개바람드래곤 불,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
945,120504,1205041,빛 돌개바람드래곤,돌개바람드래곤,2,지원,빛,돌개바람드래곤 빛,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
946,120504,1205042,빛 돌개바람드래곤,돌개바람드래곤,2,지원,빛,돌개바람드래곤 빛,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
947,120504,1205043,빛 돌개바람드래곤,돌개바람드래곤,2,지원,빛,돌개바람드래곤 빛,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,8/17 수정,,,,,,,,,,,,,,,,
948,120504,1205044,빛 돌개바람드래곤,돌개바람드래곤,2,지원,빛,돌개바람드래곤 빛,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
949,120505,1205051,어둠 돌개바람드래곤,돌개바람드래곤,2,지원,어둠,돌개바람드래곤 어둠,,,1.드래그 스킬,#N/A,#N/A,1,,3순위,,,,,,,,,,,,,,,,,
950,120505,1205052,어둠 돌개바람드래곤,돌개바람드래곤,2,지원,어둠,돌개바람드래곤 어둠,,,2.패시브 1,#N/A,#N/A,,,3순위,,,,,,,,,,,,,,,,,
951,120505,1205053,어둠 돌개바람드래곤,돌개바람드래곤,2,지원,어둠,돌개바람드래곤 어둠,,,3.패시브 2,#N/A,#N/A,,해츨링,3순위,8/17 수정,,,,,,,,,,,,,,,,
952,120505,1205054,어둠 돌개바람드래곤,돌개바람드래곤,2,지원,어둠,돌개바람드래곤 어둠,,,4.스탯 강화,#N/A,#N/A,,성룡,3순위,,,,,,,,,,,,,,,,,
