stage,t_name,season_id,r_difficult,single_reward,mode,r_chapter_info,r_stage_info,attr,cost_type,cost_value,time_limit,wave,tamer_exp,dragon_exp,r_dragon_exp,r_cost_per_exp,gold_min,gold_max,r_gold_aver,mission_01,mission_02,mission_03,item_1_id,item_1_min,item_1_max,item_1_rate,item_2_id,item_2_min,item_2_max,item_2_rate,item_3_id,item_3_min,item_3_max,item_3_rate,item_4_id,item_4_min,item_4_max,item_4_rate,item_5_id,item_5_min,item_5_max,item_5_rate,item_6_id,item_6_min,item_6_max,item_6_rate
1151206,모험,,abyss_0,0,adv,12,6,dark,st,22,120,3,2750,0,0,400,4290,6180,238,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710865,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705045,1,2,0.8,705091,336,336,1
1151207,모험,,abyss_0,0,adv,12,7,dark,st,22,120,3,2750,0,0,400,4300,6190,238,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720815,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705082,1,2,0.8,705091,337,337,1
1160101,모험,,abyss_1,0,adv,1,1,earth,st,22,120,3,2750,0,0,400,4310,6200,239,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710115,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705011,1,2,0.4,705091,341,341,1
1160102,모험,,abyss_1,0,adv,1,2,earth,st,22,120,3,2750,0,0,400,4320,6210,239,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710125,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705012,1,2,0.4,705091,342,342,1
1160103,모험,,abyss_1,0,adv,1,3,earth,st,22,120,3,2750,0,0,400,4330,6220,240,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710135,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705013,1,2,0.4,705091,343,343,1
1160104,모험,,abyss_1,0,adv,1,4,earth,st,22,120,3,2750,0,0,400,4340,6230,240,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710145,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705051,1,2,0.4,705091,344,344,1
1160105,모험,,abyss_1,0,adv,1,5,earth,st,22,120,3,2750,0,0,400,4350,6240,241,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710155,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705014,1,2,0.4,705091,345,345,1
1160106,모험,,abyss_1,0,adv,1,6,earth,st,22,120,3,2750,0,0,400,4360,6250,241,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710165,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705015,1,2,0.4,705091,346,346,1
1160107,모험,,abyss_1,0,adv,1,7,earth,st,22,120,3,2750,0,0,400,4370,6260,242,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720115,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705052,1,2,0.4,705091,347,347,1
1160201,모험,,abyss_1,0,adv,2,1,water,st,22,120,3,2750,0,0,400,4350,6240,241,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710215,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705011,1,2,0.6,705091,351,351,1
1160202,모험,,abyss_1,0,adv,2,2,water,st,22,120,3,2750,0,0,400,4360,6250,241,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710225,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705012,1,2,0.6,705091,352,352,1
1160203,모험,,abyss_1,0,adv,2,3,water,st,22,120,3,2750,0,0,400,4370,6260,242,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710235,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705013,1,2,0.6,705091,353,353,1
1160204,모험,,abyss_1,0,adv,2,4,water,st,22,120,3,2750,0,0,400,4380,6270,242,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710245,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705051,1,2,0.6,705091,354,354,1
1160205,모험,,abyss_1,0,adv,2,5,water,st,22,120,3,2750,0,0,400,4390,6280,243,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710255,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705014,1,2,0.6,705091,355,355,1
1160206,모험,,abyss_1,0,adv,2,6,water,st,22,120,3,2750,0,0,400,4400,6290,243,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710265,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705015,1,2,0.6,705091,356,356,1
1160207,모험,,abyss_1,0,adv,2,7,water,st,22,120,3,2750,0,0,400,4410,6300,243,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720215,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705052,1,2,0.6,705091,357,357,1
1160301,모험,,abyss_1,0,adv,3,1,earth,st,22,120,3,2750,0,0,400,4390,6280,243,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710715,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705011,1,2,0.8,705091,361,361,1
1160302,모험,,abyss_1,0,adv,3,2,earth,st,22,120,3,2750,0,0,400,4400,6290,243,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710725,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705012,1,2,0.8,705091,362,362,1
1160303,모험,,abyss_1,0,adv,3,3,earth,st,22,120,3,2750,0,0,400,4410,6300,243,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710735,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705013,1,2,0.8,705091,363,363,1
1160304,모험,,abyss_1,0,adv,3,4,earth,st,22,120,3,2750,0,0,400,4420,6310,244,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710745,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705051,1,2,0.8,705091,364,364,1
1160305,모험,,abyss_1,0,adv,3,5,earth,st,22,120,3,2750,0,0,400,4430,6320,244,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710755,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705014,1,2,0.8,705091,365,365,1
1160306,모험,,abyss_1,0,adv,3,6,earth,st,22,120,3,2750,0,0,400,4440,6330,245,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710765,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705015,1,2,0.8,705091,366,366,1
1160307,모험,,abyss_1,0,adv,3,7,earth,st,22,120,3,2750,0,0,400,4450,6340,245,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720715,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705052,1,2,0.8,705091,367,367,1
1160401,모험,,abyss_1,0,adv,4,1,fire,st,22,120,3,2750,0,0,400,4430,6320,244,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710615,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705021,1,2,0.4,705091,371,371,1
1160402,모험,,abyss_1,0,adv,4,2,fire,st,22,120,3,2750,0,0,400,4440,6330,245,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710625,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705022,1,2,0.4,705091,372,372,1
1160403,모험,,abyss_1,0,adv,4,3,fire,st,22,120,3,2750,0,0,400,4450,6340,245,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710635,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705023,1,2,0.4,705091,373,373,1
1160404,모험,,abyss_1,0,adv,4,4,fire,st,22,120,3,2750,0,0,400,4460,6350,246,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710645,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705061,1,2,0.4,705091,374,374,1
1160405,모험,,abyss_1,0,adv,4,5,fire,st,22,120,3,2750,0,0,400,4470,6360,246,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710655,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705024,1,2,0.4,705091,375,375,1
1160406,모험,,abyss_1,0,adv,4,6,fire,st,22,120,3,2750,0,0,400,4480,6370,247,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710665,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705025,1,2,0.4,705091,376,376,1
1160407,모험,,abyss_1,0,adv,4,7,fire,st,22,120,3,2750,0,0,400,4490,6380,247,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720615,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705062,1,2,0.4,705091,377,377,1
1160501,모험,,abyss_1,0,adv,5,1,light,st,22,120,3,2750,0,0,400,4470,6360,246,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710415,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705021,1,2,0.6,705091,381,381,1
1160502,모험,,abyss_1,0,adv,5,2,light,st,22,120,3,2750,0,0,400,4480,6370,247,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710425,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705022,1,2,0.6,705091,382,382,1
1160503,모험,,abyss_1,0,adv,5,3,light,st,22,120,3,2750,0,0,400,4490,6380,247,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710435,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705023,1,2,0.6,705091,383,383,1
1160504,모험,,abyss_1,0,adv,5,4,light,st,22,120,3,2750,0,0,400,4500,6390,248,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710445,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705061,1,2,0.6,705091,384,384,1
1160505,모험,,abyss_1,0,adv,5,5,light,st,22,120,3,2750,0,0,400,4510,6400,248,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710455,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705024,1,2,0.6,705091,385,385,1
1160506,모험,,abyss_1,0,adv,5,6,light,st,22,120,3,2750,0,0,400,4520,6410,248,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710465,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705025,1,2,0.6,705091,386,386,1
1160507,모험,,abyss_1,0,adv,5,7,light,st,22,120,3,2750,0,0,400,4530,6420,249,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720415,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705062,1,2,0.6,705091,387,387,1
1160601,모험,,abyss_1,0,adv,6,1,dark,st,22,120,3,2750,0,0,400,4510,6400,248,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710815,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705021,1,2,0.8,705091,391,391,1
1160602,모험,,abyss_1,0,adv,6,2,dark,st,22,120,3,2750,0,0,400,4520,6410,248,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710825,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705022,1,2,0.8,705091,392,392,1
1160603,모험,,abyss_1,0,adv,6,3,dark,st,22,120,3,2750,0,0,400,4530,6420,249,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710835,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705023,1,2,0.8,705091,393,393,1
1160604,모험,,abyss_1,0,adv,6,4,dark,st,22,120,3,2750,0,0,400,4540,6430,249,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710845,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705061,1,2,0.8,705091,394,394,1
1160605,모험,,abyss_1,0,adv,6,5,dark,st,22,120,3,2750,0,0,400,4550,6440,250,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710855,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705024,1,2,0.8,705091,395,395,1
1160606,모험,,abyss_1,0,adv,6,6,dark,st,22,120,3,2750,0,0,400,4560,6450,250,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710865,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705025,1,2,0.8,705091,396,396,1
1160607,모험,,abyss_1,0,adv,6,7,dark,st,22,120,3,2750,0,0,400,4570,6460,251,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720815,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705062,1,2,0.8,705091,397,397,1
1160701,모험,,abyss_1,0,adv,7,1,earth,st,22,120,3,2750,0,0,400,4550,6440,250,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710115,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705031,1,2,0.4,705091,401,401,1
1160702,모험,,abyss_1,0,adv,7,2,earth,st,22,120,3,2750,0,0,400,4560,6450,250,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710125,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705032,1,2,0.4,705091,402,402,1
1160703,모험,,abyss_1,0,adv,7,3,earth,st,22,120,3,2750,0,0,400,4570,6460,251,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710135,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705033,1,2,0.4,705091,403,403,1
1160704,모험,,abyss_1,0,adv,7,4,earth,st,22,120,3,2750,0,0,400,4580,6470,251,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710145,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705071,1,2,0.4,705091,404,404,1
1160705,모험,,abyss_1,0,adv,7,5,earth,st,22,120,3,2750,0,0,400,4590,6480,252,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710155,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705034,1,2,0.4,705091,405,405,1
1160706,모험,,abyss_1,0,adv,7,6,earth,st,22,120,3,2750,0,0,400,4600,6490,252,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710165,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705035,1,2,0.4,705091,406,406,1
1160707,모험,,abyss_1,0,adv,7,7,earth,st,22,120,3,2750,0,0,400,4610,6500,253,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720115,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705072,1,2,0.4,705091,407,407,1
1160801,모험,,abyss_1,0,adv,8,1,fire,st,22,120,3,2750,0,0,400,4590,6480,252,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710215,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705031,1,2,0.6,705091,411,411,1
1160802,모험,,abyss_1,0,adv,8,2,fire,st,22,120,3,2750,0,0,400,4600,6490,252,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710225,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705032,1,2,0.6,705091,412,412,1
1160803,모험,,abyss_1,0,adv,8,3,fire,st,22,120,3,2750,0,0,400,4610,6500,253,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710235,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705033,1,2,0.6,705091,413,413,1
1160804,모험,,abyss_1,0,adv,8,4,fire,st,22,120,3,2750,0,0,400,4620,6510,253,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710245,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705071,1,2,0.6,705091,414,414,1
1160805,모험,,abyss_1,0,adv,8,5,fire,st,22,120,3,2750,0,0,400,4630,6520,253,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710255,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705034,1,2,0.6,705091,415,415,1
1160806,모험,,abyss_1,0,adv,8,6,fire,st,22,120,3,2750,0,0,400,4640,6530,254,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710265,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705035,1,2,0.6,705091,416,416,1
1160807,모험,,abyss_1,0,adv,8,7,fire,st,22,120,3,2750,0,0,400,4650,6540,254,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720215,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705072,1,2,0.6,705091,417,417,1
1160901,모험,,abyss_1,0,adv,9,1,water,st,22,120,3,2750,0,0,400,4630,6520,253,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710715,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705031,1,2,0.8,705091,421,421,1
1160902,모험,,abyss_1,0,adv,9,2,water,st,22,120,3,2750,0,0,400,4640,6530,254,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710725,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705032,1,2,0.8,705091,422,422,1
1160903,모험,,abyss_1,0,adv,9,3,water,st,22,120,3,2750,0,0,400,4650,6540,254,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710735,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705033,1,2,0.8,705091,423,423,1
1160904,모험,,abyss_1,0,adv,9,4,water,st,22,120,3,2750,0,0,400,4660,6550,255,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710745,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705071,1,2,0.8,705091,424,424,1
1160905,모험,,abyss_1,0,adv,9,5,water,st,22,120,3,2750,0,0,400,4670,6560,255,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710755,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705034,1,2,0.8,705091,425,425,1
1160906,모험,,abyss_1,0,adv,9,6,water,st,22,120,3,2750,0,0,400,4680,6570,256,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710765,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705035,1,2,0.8,705091,426,426,1
1160907,모험,,abyss_1,0,adv,9,7,water,st,22,120,3,2750,0,0,400,4690,6580,256,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720715,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705072,1,2,0.8,705091,427,427,1
1161001,모험,,abyss_1,0,adv,10,1,earth,st,22,120,3,2750,0,0,400,4670,6560,255,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710615,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705041,1,2,0.4,705091,431,431,1
1161002,모험,,abyss_1,0,adv,10,2,earth,st,22,120,3,2750,0,0,400,4680,6570,256,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710625,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705042,1,2,0.4,705091,432,432,1
1161003,모험,,abyss_1,0,adv,10,3,earth,st,22,120,3,2750,0,0,400,4690,6580,256,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710635,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705043,1,2,0.4,705091,433,433,1
1161004,모험,,abyss_1,0,adv,10,4,earth,st,22,120,3,2750,0,0,400,4700,6590,257,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710645,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705081,1,2,0.4,705091,434,434,1
1161005,모험,,abyss_1,0,adv,10,5,earth,st,22,120,3,2750,0,0,400,4710,6600,257,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710655,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705044,1,2,0.4,705091,435,435,1
1161006,모험,,abyss_1,0,adv,10,6,earth,st,22,120,3,2750,0,0,400,4720,6610,258,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710665,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705045,1,2,0.4,705091,436,436,1
1161007,모험,,abyss_1,0,adv,10,7,earth,st,22,120,3,2750,0,0,400,4730,6620,258,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720615,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705082,1,2,0.4,705091,437,437,1
1161101,모험,,abyss_1,0,adv,11,1,light,st,22,120,3,2750,0,0,400,4710,6600,257,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710415,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705041,1,2,0.6,705091,441,441,1
1161102,모험,,abyss_1,0,adv,11,2,light,st,22,120,3,2750,0,0,400,4720,6610,258,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710425,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705042,1,2,0.6,705091,442,442,1
1161103,모험,,abyss_1,0,adv,11,3,light,st,22,120,3,2750,0,0,400,4730,6620,258,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710435,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705043,1,2,0.6,705091,443,443,1
1161104,모험,,abyss_1,0,adv,11,4,light,st,22,120,3,2750,0,0,400,4740,6630,258,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710445,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705081,1,2,0.6,705091,444,444,1
1161105,모험,,abyss_1,0,adv,11,5,light,st,22,120,3,2750,0,0,400,4750,6640,259,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710455,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705044,1,2,0.6,705091,445,445,1
1161106,모험,,abyss_1,0,adv,11,6,light,st,22,120,3,2750,0,0,400,4760,6650,259,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710465,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705045,1,2,0.6,705091,446,446,1
1161107,모험,,abyss_1,0,adv,11,7,light,st,22,120,3,2750,0,0,400,4770,6660,260,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720415,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705082,1,2,0.6,705091,447,447,1
1161201,모험,,abyss_1,0,adv,12,1,dark,st,22,120,3,2750,0,0,400,4750,6640,259,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710815,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705041,1,2,0.8,705091,451,451,1
1161202,모험,,abyss_1,0,adv,12,2,dark,st,22,120,3,2750,0,0,400,4760,6650,259,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710825,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705042,1,2,0.8,705091,452,452,1
1161203,모험,,abyss_1,0,adv,12,3,dark,st,22,120,3,2750,0,0,400,4770,6660,260,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710835,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705043,1,2,0.8,705091,453,453,1
1161204,모험,,abyss_1,0,adv,12,4,dark,st,22,120,3,2750,0,0,400,4780,6670,260,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710845,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705081,1,2,0.8,705091,454,454,1
1161205,모험,,abyss_1,0,adv,12,5,dark,st,22,120,3,2750,0,0,400,4790,6680,261,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710855,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705044,1,2,0.8,705091,455,455,1
1161206,모험,,abyss_1,0,adv,12,6,dark,st,22,120,3,2750,0,0,400,4800,6690,261,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,710865,1,1,0.5,703017,1,1,0.1,700201,1,1,0.4,705045,1,2,0.8,705091,456,456,1
1161207,모험,,abyss_1,0,adv,12,7,dark,st,22,120,3,2750,0,0,400,4810,6700,262,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8800,8800,1,720815,1,1,0.5,703016,1,1,0.01,700201,1,1,0.4,705082,1,2,0.8,705091,457,457,1
1119801,모험,,normal,0,event,event,1,dark,st,5,120,3,160,0,0,400,426,638,106,"clear_cnt,1","death_cnt,0","lap_time,120",700017,2000,2000,1,700020,1,1,1,,,,,,,,,,,,,,,,
1129801,모험,,hard,0,event,event,1,dark,st,40,120,3,720,0,0,400,959,1438,30,"clear_cnt,1","death_cnt,0","lap_time,120",700017,16000,16000,1,700020,8,8,1,,,,,,,,,,,,,,,,
1139801,모험,,hell,0,event,event,1,dark,st,200,120,3,1930,0,0,400,2470,3706,15,"clear_cnt,1","death_cnt,0","lap_time,120",700017,80000,80000,1,700020,40,40,1,,,,,,,,,,,,,,,,
1149801,모험,,hellfire,0,event,event,1,dark,st,1000,120,3,3000,0,0,400,7000,10000,9,"clear_cnt,1","death_cnt,0","lap_time,120",700017,400000,400000,1,700020,200,200,1,,,,,,,,,,,,,,,,
1119901,모험,,normal,0,adv,event,1,earth,st,6,120,3,330,0,0,300,763,1094,155,"clear_cnt,1","death_cnt,0","lap_time,120",700017,2364,2364,1,703026,1,1,0.015,703016,1,1,0.01,700201,1,1,0.4,704101,1,1,0,,,,
1119902,모험,,normal,0,adv,event,2,water,st,8,120,3,610,0,0,300,1338,1806,197,"clear_cnt,1","death_cnt,0","lap_time,120",700017,3264,3264,1,703026,1,1,0.02,703016,1,1,0.01,700201,1,1,0.4,704102,1,1,0,,,,
1119903,모험,,normal,0,adv,event,3,fire,st,10,120,3,892,0,0,300,1639,2259,195,"clear_cnt,1","death_cnt,0","lap_time,120",700017,4220,4220,1,703026,1,1,0.025,703016,1,1,0.01,700201,1,1,0.4,704103,1,1,0,,,,
1129901,모험,,hard,0,adv,event,1,earth,st,12,120,3,1200,0,0,300,2414,3221,235,"clear_cnt,1","death_cnt,0","lap_time,120",700017,5868,5868,1,703026,1,1,0.03,703016,1,1,0.01,700201,1,1,0.4,704104,1,1,0,,,,
1129902,모험,,hard,0,adv,event,2,water,st,14,120,3,1508,0,0,300,3277,4265,269,"clear_cnt,1","death_cnt,0","lap_time,120",700017,7042,7042,1,703026,1,1,0.035,703016,1,1,0.01,700201,1,1,0.4,704105,1,1,0,,,,
1129903,모험,,hard,0,adv,event,3,fire,st,16,120,3,1816,0,0,300,3667,4850,266,"clear_cnt,1","death_cnt,0","lap_time,120",700017,8272,8272,1,703026,1,1,0.04,703016,1,1,0.01,700201,1,1,0.4,704106,1,1,0,,,,
1139901,모험,,hell,0,adv,event,1,earth,st,18,120,3,2100,0,0,300,4153,5579,270,"clear_cnt,1","death_cnt,0","lap_time,120",700017,11952,11952,1,703026,1,1,0.045,703016,1,1,0.01,700201,1,1,0.4,705061,1,2,0.4,704107,1,1,0
1139902,모험,,hell,0,adv,event,2,water,st,20,120,3,2380,0,0,300,4604,6256,272,"clear_cnt,1","death_cnt,0","lap_time,120",700017,13560,13560,1,703026,1,1,0.05,703016,1,1,0.01,700201,1,1,0.4,705071,1,2,0.6,704108,1,1,0
1139903,모험,,hell,0,adv,event,3,fire,st,22,120,3,2660,0,0,300,5082,6973,274,"clear_cnt,1","death_cnt,0","lap_time,120",700017,15224,15224,1,703026,1,1,0.055,703016,1,1,0.01,700201,1,1,0.4,705081,1,2,0.8,704109,1,1,0
