item,category,t_name,t_desc,icon,type,full_type,attr,role,color,rarity,grade,evolution,did,count,sale_price,get_region,package,tool_name,inbox_icon
760331,object,서펀트드래곤(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120331,1,300,,,서펀트드래곤(땅) 인연 포인트,
760332,object,서펀트드래곤(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120332,1,300,,,서펀트드래곤(물) 인연 포인트,
760333,object,서펀트드래곤(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120333,1,300,,,서펀트드래곤(불) 인연 포인트,
760334,object,서펀트드래곤(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120334,1,300,,,서펀트드래곤(빛) 인연 포인트,
760335,object,서펀트드래곤(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120335,1,300,,,서펀트드래곤(어둠) 인연 포인트,
760371,object,레이디드래곤(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120371,1,300,,,레이디드래곤(땅) 인연 포인트,
760372,object,레이디드래곤(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120372,1,300,,,레이디드래곤(물) 인연 포인트,
760373,object,레이디드래곤(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120373,1,300,,,레이디드래곤(불) 인연 포인트,
760374,object,레이디드래곤(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120374,1,300,,,레이디드래곤(빛) 인연 포인트,
760375,object,레이디드래곤(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120375,1,300,,,레이디드래곤(어둠) 인연 포인트,
760381,object,시타엘(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120381,1,300,,,시타엘(땅) 인연 포인트,
760383,object,시타엘(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120383,1,300,,,시타엘(불) 인연 포인트,
760384,object,시타엘(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120384,1,300,,,시타엘(빛) 인연 포인트,
760385,object,시타엘(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120385,1,300,,,시타엘(어둠) 인연 포인트,
760402,object,흑룡(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120402,1,300,,,흑룡(물) 인연 포인트,
760404,object,흑룡(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120404,1,300,,,흑룡(빛) 인연 포인트,
760405,object,흑룡(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120405,1,300,,,흑룡(어둠) 인연 포인트,
760411,object,옵타티오(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120411,1,300,,,옵타티오(땅) 인연 포인트,
760412,object,옵타티오(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120412,1,300,,,옵타티오(물) 인연 포인트,
760413,object,옵타티오(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120413,1,300,,,옵타티오(불) 인연 포인트,
760414,object,옵타티오(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120414,1,300,,,옵타티오(빛) 인연 포인트,
760415,object,옵타티오(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120415,1,300,,,옵타티오(어둠) 인연 포인트,
760421,object,수라드래곤(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120421,1,300,,,수라드래곤(땅) 인연 포인트,
760422,object,수라드래곤(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120422,1,300,,,수라드래곤(물) 인연 포인트,
760423,object,수라드래곤(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120423,1,300,,,수라드래곤(불) 인연 포인트,
760425,object,수라드래곤(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120425,1,300,,,수라드래곤(어둠) 인연 포인트,
760431,object,스마트드래곤(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120431,1,300,,,스마트드래곤(땅) 인연 포인트,
760432,object,스마트드래곤(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120432,1,300,,,스마트드래곤(물) 인연 포인트,
760433,object,스마트드래곤(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120433,1,300,,,스마트드래곤(불) 인연 포인트,
760434,object,스마트드래곤(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120434,1,300,,,스마트드래곤(빛) 인연 포인트,
760435,object,스마트드래곤(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120435,1,300,,,스마트드래곤(어둠) 인연 포인트,
760391,object,원더드래곤(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120391,1,300,,,원더드래곤(땅) 인연 포인트,
760392,object,원더드래곤(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120392,1,300,,,원더드래곤(물) 인연 포인트,
760393,object,원더드래곤(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120393,1,300,,,원더드래곤(불) 인연 포인트,
760395,object,원더드래곤(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120395,1,300,,,원더드래곤(어둠) 인연 포인트,
760443,object,아르주나(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120443,1,300,,,아르주나(불) 인연 포인트,
760444,object,아르주나(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120444,1,300,,,아르주나(빛) 인연 포인트,
760451,object,카르나(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120451,1,300,,,카르나(땅) 인연 포인트,
760454,object,카르나(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120454,1,300,,,카르나(빛) 인연 포인트,
760455,object,카르나(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120455,1,300,,,카르나(어둠) 인연 포인트,
760462,object,베루스(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120462,1,300,,,베루스(물) 인연 포인트,
760463,object,베루스(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120463,1,300,,,베루스(불) 인연 포인트,
760061,object,에스티미아(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120061,1,300,,,에스티미아(땅) 인연 포인트,
760062,object,에스티미아(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120062,1,300,,,에스티미아(물) 인연 포인트,
760063,object,에스티미아(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120063,1,300,,,에스티미아(불) 인연 포인트,
760064,object,에스티미아(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120064,1,300,,,에스티미아(빛) 인연 포인트,
760065,object,에스티미아(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120065,1,300,,,에스티미아(어둠) 인연 포인트,
760101,object,빙하고룡(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120101,1,300,,,빙하고룡(땅) 인연 포인트,
760102,object,빙하고룡(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120102,1,300,,,빙하고룡(물) 인연 포인트,
760104,object,빙하고룡(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120104,1,300,,,빙하고룡(빛) 인연 포인트,
760105,object,빙하고룡(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120105,1,300,,,빙하고룡(어둠) 인연 포인트,
760241,object,파이거(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120241,1,300,,,파이거(땅) 인연 포인트,
760242,object,파이거(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120242,1,300,,,파이거(물) 인연 포인트,
760243,object,파이거(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120243,1,300,,,파이거(불) 인연 포인트,
760244,object,파이거(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120244,1,300,,,파이거(빛) 인연 포인트,
760344,object,다크닉스(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120344,1,300,,,다크닉스(빛) 인연 포인트,
760345,object,다크닉스(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,5,,120345,1,300,,,다크닉스(어둠) 인연 포인트,
760041,object,오르페우스(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120041,1,300,,,오르페우스(땅) 인연 포인트,
760042,object,오르페우스(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120042,1,300,,,오르페우스(물) 인연 포인트,
760043,object,오르페우스(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120043,1,300,,,오르페우스(불) 인연 포인트,
760045,object,오르페우스(어둠) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,4,,120045,1,300,,,오르페우스(어둠) 인연 포인트,
760351,object,캣츠곤(땅) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120351,1,300,,,캣츠곤(땅) 인연 포인트,
760352,object,캣츠곤(물) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120352,1,300,,,캣츠곤(물) 인연 포인트,
760353,object,캣츠곤(불) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120353,1,300,,,캣츠곤(불) 인연 포인트,
760354,object,캣츠곤(빛) 인연 포인트,"드래곤과의 인연의 깊이를 나타내는 포인트. 드래곤 소환, 강화에 사용할 수 있다.",,relation_point,,,,,,3,,120354,1,300,,,캣츠곤(빛) 인연 포인트,
