did,t_name,c_name,type,c_appearance,res,test,lair,underling,scale,scale_1,scale_2,scale_3,icon,summon_add,mg_weight,fp_weight,pick_weight,sl_weight,lm_weight,rd_weight,c_coupon,category,rarity,birthgrade,role,rune,attr,skill_basic,skill_active,skill_metamorphosis,skill_1,skill_2,skill_3,skill_3_type,skill_leader,skill_leader_type,atk_max,def_max,hp_max,aspd,cri_chance,cri_dmg,cri_avoid,hit_rate,avoid,accuracy,resistance,relation_point,t_desc,r_limited
121405,디멘션드래곤,어둠 디멘션드래곤,dimension,1,res/character/dragon/dimension_all_#/dimension_@_#.spine,2,1,0,0.7,0.7,0.7,0.7,res/ui/icons/cha/dimension_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,dark,200000,214015,,214025,214035,214045,skill_active,,,2818,1597,97354,0,10,50,0,0,0,0,0,160,"차원의 틈을 떠돌아다니는 존재. 보는 이마다 그 모습이 각기 다르게 보인다고 한다. 유타칸의 테이머들에겐 그 모습이 드래곤이었을 뿐, 원래 정체는 아무도 알 수 없다.",0
121411,일란,땅 일란,illan,1,res/character/dragon/illan_all_#/illan_@_#.spine,2,1,0,0.7,0.7,0.7,0.7,res/ui/icons/cha/illan_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,yellow,earth,200000,214111,,214121,214131,214141,new,,,1852,1724,145642,0,10,50,0,0,0,0,0,160,"우아하고 기품이 넘치는 드래곤. 특히나 날아가는 모습이 우아한 것으로 유명하다. 엘프를 매우 좋아하여, 엘프 인형을 항상 가지고 다닌다고 한다.",0
121412,일란,물 일란,illan,1,res/character/dragon/illan_all_#/illan_@_#.spine,2,1,0,0.7,0.7,0.7,0.7,res/ui/icons/cha/illan_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,yellow,water,200000,214112,,214122,214132,214142,new,,,1801,1768,147730,0,10,50,0,0,0,0,0,160,"우아하고 기품이 넘치는 드래곤. 특히나 날아가는 모습이 우아한 것으로 유명하다. 엘프를 매우 좋아하여, 엘프 인형을 항상 가지고 다닌다고 한다.",0
121415,일란,어둠 일란,illan,1,res/character/dragon/illan_all_#/illan_@_#.spine,2,1,0,0.7,0.7,0.7,0.7,res/ui/icons/cha/illan_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,yellow,dark,200000,214115,,214125,214135,214145,new,,,1671,1692,160056,0,10,50,0,0,0,0,0,160,"우아하고 기품이 넘치는 드래곤. 특히나 날아가는 모습이 우아한 것으로 유명하다. 엘프를 매우 좋아하여, 엘프 인형을 항상 가지고 다닌다고 한다.",0
121421,머드드래곤,땅 머드드래곤,muddragon,1,res/character/dragon/muddragon_all_#/muddragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/muddragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,earth,200000,214211,,214221,214231,214241,new,,,2050,1405,93744,0,10,50,0,0,0,0,0,40,"스왐프 드래곤과 태생은 비슷하나 생활 방식은 다른 드래곤. 본래는 물에서 사는 드래곤이었으나, 생활방식으로 인해 생태가 변화된 특이한 종류의 드래곤으로 최근 많은 학자들에게 연구의 대상으로 손꼽히고 있다",0
121422,머드드래곤,물 머드드래곤,muddragon,1,res/character/dragon/muddragon_all_#/muddragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/muddragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,water,200000,214212,,214222,214232,214242,new,,,1957,1470,97786,0,10,50,0,0,0,0,0,40,"스왐프 드래곤과 태생은 비슷하나 생활 방식은 다른 드래곤. 본래는 물에서 사는 드래곤이었으나, 생활방식으로 인해 생태가 변화된 특이한 종류의 드래곤으로 최근 많은 학자들에게 연구의 대상으로 손꼽히고 있다",0
121424,머드드래곤,빛 머드드래곤,muddragon,1,res/character/dragon/muddragon_all_#/muddragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/muddragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,light,200000,214214,,214224,214234,214244,new,,,2163,1396,88758,0,10,50,0,0,0,0,0,40,"스왐프 드래곤과 태생은 비슷하나 생활 방식은 다른 드래곤. 본래는 물에서 사는 드래곤이었으나, 생활방식으로 인해 생태가 변화된 특이한 종류의 드래곤으로 최근 많은 학자들에게 연구의 대상으로 손꼽히고 있다",0
121431,카마리,땅 카마리,kamari,1,res/character/dragon/kamari_all_#/kamari_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/kamari_@_#.png,,10,0,0,0,10,0,0,limited,legend,5,dealer,red,earth,200000,214311,,214321,214331,214341,skill_active,214351,hatch,2896,1871,101980,0,10,50,0,0,0,0,0,160,깊은 숲 속에서 정령들과 함께 자연을 수호하고 있는 드래곤. 온화하고 자유로운 품성을 지니고 있으나 숲을 침범하는 자가 나타나면 정령의 힘을 몸에 두르고 강력한 수호자의 능력을 발휘한다.,0
121434,카마리,빛 카마리,kamari,1,res/character/dragon/kamari_all_#/kamari_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/kamari_@_#.png,,10,0,0,0,10,0,0,limited,legend,5,dealer,red,light,200000,214314,,214324,214334,214344,skill_active,214354,hatch,3024,1853,103846,0,10,50,0,0,0,0,0,160,깊은 숲 속에서 정령들과 함께 자연을 수호하고 있는 드래곤. 온화하고 자유로운 품성을 지니고 있으나 숲을 침범하는 자가 나타나면 정령의 힘을 몸에 두르고 강력한 수호자의 능력을 발휘한다.,0
121442,드래곤 슬레이어,물 드래곤 슬레이어,dragonslayer,1,res/character/dragon/dragonslayer_all_#/dragonslayer_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/dragonslayer_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,water,200000,214412,,214422,214432,214442,skill_active,214452,hatch,2840,1491,101113,0,10,50,0,0,0,0,0,160,"빛과 어둠에 배신당한 이름 모를 고대 드래곤. 더 이상 그 정체는 알 수 없다. 증오와 저주로 타락한 그는 '모든 드래곤을 죽이는 자', 드래곤 슬레이어일 뿐이다.",0
121443,드래곤 슬레이어,불 드래곤 슬레이어,dragonslayer,1,res/character/dragon/dragonslayer_all_#/dragonslayer_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/dragonslayer_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,fire,200000,214413,,214423,214433,214443,skill_active,214453,hatch,2590,1579,110948,0,10,50,0,0,0,0,0,160,"빛과 어둠에 배신당한 이름 모를 고대 드래곤. 더 이상 그 정체는 알 수 없다. 증오와 저주로 타락한 그는 '모든 드래곤을 죽이는 자', 드래곤 슬레이어일 뿐이다.",0
121445,드래곤 슬레이어,어둠 드래곤 슬레이어,dragonslayer,1,res/character/dragon/dragonslayer_all_#/dragonslayer_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/dragonslayer_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,dark,200000,214415,,214425,214435,214445,skill_active,214455,hatch,2848,1630,94618,0,10,50,0,0,0,0,0,160,"빛과 어둠에 배신당한 이름 모를 고대 드래곤. 더 이상 그 정체는 알 수 없다. 증오와 저주로 타락한 그는 '모든 드래곤을 죽이는 자', 드래곤 슬레이어일 뿐이다.",0
121451,가이안,땅 가이안,gaian,1,res/character/dragon/gaian_all_#/gaian_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/gaian_@_#.png,,10,0,10,0,0,10,0,none,legend,5,tanker,orange,earth,200000,214511,,214521,214531,214541,new,214551,hatch,1169,2677,129334,0,10,50,0,0,0,0,0,160,고귀한 영혼이 머무는 땅 프뉴마. 가이안은 수많은 음유시인의 노래에 존재한 환상의 세계 프뉴마의 파수꾼이다. 하지만 그저 환상의 존재라고 여길 뿐 실제로 이 파수꾼을 본 자는 그 누구도 존재하지 않는다,0
121452,가이안,물 가이안,gaian,1,res/character/dragon/gaian_all_#/gaian_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/gaian_@_#.png,,10,0,10,0,0,10,0,none,legend,5,tanker,orange,water,200000,214512,,214522,214532,214542,new,214552,hatch,1409,2492,125433,0,10,50,0,0,0,0,0,160,고귀한 영혼이 머무는 땅 프뉴마. 가이안은 수많은 음유시인의 노래에 존재한 환상의 세계 프뉴마의 파수꾼이다. 하지만 그저 환상의 존재라고 여길 뿐 실제로 이 파수꾼을 본 자는 그 누구도 존재하지 않는다,0
121455,가이안,어둠 가이안,gaian,1,res/character/dragon/gaian_all_#/gaian_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/gaian_@_#.png,,10,0,10,0,0,10,0,none,legend,5,tanker,orange,dark,200000,214515,,214525,214535,214545,new,214555,hatch,1083,2773,130442,0,10,50,0,0,0,0,0,160,고귀한 영혼이 머무는 땅 프뉴마. 가이안은 수많은 음유시인의 노래에 존재한 환상의 세계 프뉴마의 파수꾼이다. 하지만 그저 환상의 존재라고 여길 뿐 실제로 이 파수꾼을 본 자는 그 누구도 존재하지 않는다,0
121461,카오스,땅 카오스,chaos,1,res/character/dragon/chaos_all_#/chaos_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/chaos_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,earth,200000,214611,,214621,214631,214641,new,,,2723,1606,103234,0,10,50,0,0,0,0,0,160,이계의 드래곤. 심연보다 더욱 차갑고 어두운 혼돈의 틈새에서 평온을 찾는 드래곤. 살아있는 모든 것을 증오하는 불길한 존재.,0
121462,카오스,물 카오스,chaos,1,res/character/dragon/chaos_all_#/chaos_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/chaos_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,water,200000,214612,,214622,214632,214642,new,,,2730,1671,95837,0,10,50,0,0,0,0,0,160,이계의 드래곤. 심연보다 더욱 차갑고 어두운 혼돈의 틈새에서 평온을 찾는 드래곤. 살아있는 모든 것을 증오하는 불길한 존재.,0
121463,카오스,불 카오스,chaos,1,res/character/dragon/chaos_all_#/chaos_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/chaos_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,fire,200000,214613,,214623,214633,214643,new,,,2720,1632,102388,0,10,50,0,0,0,0,0,160,이계의 드래곤. 심연보다 더욱 차갑고 어두운 혼돈의 틈새에서 평온을 찾는 드래곤. 살아있는 모든 것을 증오하는 불길한 존재.,0
121465,카오스,어둠 카오스,chaos,1,res/character/dragon/chaos_all_#/chaos_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/chaos_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,dark,200000,214615,,214625,214635,214645,new,,,2801,1635,97392,0,10,50,0,0,0,0,0,160,이계의 드래곤. 심연보다 더욱 차갑고 어두운 혼돈의 틈새에서 평온을 찾는 드래곤. 살아있는 모든 것을 증오하는 불길한 존재.,0
121473,타나토스,불 타나토스,tanatos,1,res/character/dragon/tanatos_all_#/tanatos_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/tanatos_@_#.png,,10,0,0,0,10,0,0,limited,legend,5,supporter,orange,fire,200000,214713,,214723,214733,214743,new,214753,hatch,1911,2599,122076,0,10,50,0,0,0,0,0,160,"우리가 알지 못하는 다른 세계에서 온 드래곤. 살해당한 동생의 복수를 위해, 그리고 동생을 되찾기 위해 여러 차원과 세계를 넘나들고 있다. 모든 드래곤을 자신에게 복종시킬 수 있는 강력한 마력을 가졌다고 한다.",0
121474,타나토스,빛 타나토스,tanatos,1,res/character/dragon/tanatos_all_#/tanatos_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/tanatos_@_#.png,,10,0,0,0,10,0,0,limited,legend,5,supporter,orange,light,200000,214714,,214724,214734,214744,new,214754,hatch,1788,2723,122340,0,10,50,0,0,0,0,0,160,"우리가 알지 못하는 다른 세계에서 온 드래곤. 살해당한 동생의 복수를 위해, 그리고 동생을 되찾기 위해 여러 차원과 세계를 넘나들고 있다. 모든 드래곤을 자신에게 복종시킬 수 있는 강력한 마력을 가졌다고 한다.",0
121481,코스모,땅 코스모,cosmo,2,res/character/dragon/cosmo_all_#/cosmo_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/cosmo_@_#.png,,10,0,10,0,0,10,0,none,legend,5,healer,red,earth,200000,214811,,214821,214831,214841,new,,,1901,1919,131102,0,10,50,0,0,0,0,0,160,"여행하며 우주를 관찰하고 기록하는 요정 드래곤, 큰 수정구를 타고 다니며 관찰한 것은 수정구에 담아 기록한다. 경험 많은 드래곤은 수정구에 더 깊은 우주를 담고 있다고 한다",0
121482,코스모,물 코스모,cosmo,2,res/character/dragon/cosmo_all_#/cosmo_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/cosmo_@_#.png,,10,0,10,0,0,10,0,none,legend,5,healer,red,water,200000,214812,,214822,214832,214842,new,,,2203,1675,128432,0,10,50,0,0,0,0,0,160,"여행하며 우주를 관찰하고 기록하는 요정 드래곤, 큰 수정구를 타고 다니며 관찰한 것은 수정구에 담아 기록한다. 경험 많은 드래곤은 수정구에 더 깊은 우주를 담고 있다고 한다",0
121484,코스모,빛 코스모,cosmo,2,res/character/dragon/cosmo_all_#/cosmo_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/cosmo_@_#.png,,10,0,10,0,0,10,0,none,legend,5,healer,red,light,200000,214814,,214824,214834,214844,new,,,2408,1703,116326,0,10,50,0,0,0,0,0,160,"여행하며 우주를 관찰하고 기록하는 요정 드래곤, 큰 수정구를 타고 다니며 관찰한 것은 수정구에 담아 기록한다. 경험 많은 드래곤은 수정구에 더 깊은 우주를 담고 있다고 한다",0
121494,아실리,빛 아실리,ashley,1,res/character/dragon/ashley_all_#/ashley_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/ashley_@_#.png,,0,0,0,0,0,0,0,cardpack,legend,5,tanker,yellow,light,200000,214914,,214924,214934,214944,skill_active,214954,hatch,1643,1826,180997,0,10,50,0,0,0,0,0,160,꿈의 틈새에 살아간다고 전해지는 환상형 드래곤. 금과 백으로 빛나는 몸과 성스러운 뿔은 사악한 악을 반드시 멸한다. 꿈과 현실이 하나가 될 때 위기를 막고자 세상에 나타난다고 전해진다,0
121501,틸키,땅 틸키,tilky,2,res/character/dragon/tilky_all_#/tilky_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/tilky_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,earth,200000,215011,,215021,215031,215041,skill_active,,,2547,1932,93494,0,10,50,0,0,0,0,0,160,"그림자 세계의 모래별에서 찾아온 드래곤. 부상 중이던 카라선을 도와주고 열쇠를 하나 선물받는다. 그리고 카라선이 말했던 유타칸에 대한 꿈을 꾸던 어느날, 열쇠가 밝게 빛나기 시작한다.",0
121502,틸키,물 틸키,tilky,2,res/character/dragon/tilky_all_#/tilky_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/tilky_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,water,200000,215012,,215022,215032,215042,skill_active,,,2595,1812,95530,0,10,50,0,0,0,0,0,160,"그림자 세계의 모래별에서 찾아온 드래곤. 부상 중이던 카라선을 도와주고 열쇠를 하나 선물받는다. 그리고 카라선이 말했던 유타칸에 대한 꿈을 꾸던 어느날, 열쇠가 밝게 빛나기 시작한다.",0
121504,틸키,빛 틸키,tilky,2,res/character/dragon/tilky_all_#/tilky_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/tilky_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,light,200000,215014,,215024,215034,215044,skill_active,,,2791,1651,92241,0,10,50,0,0,0,0,0,160,"그림자 세계의 모래별에서 찾아온 드래곤. 부상 중이던 카라선을 도와주고 열쇠를 하나 선물받는다. 그리고 카라선이 말했던 유타칸에 대한 꿈을 꾸던 어느날, 열쇠가 밝게 빛나기 시작한다.",0
121505,틸키,어둠 틸키,tilky,2,res/character/dragon/tilky_all_#/tilky_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/tilky_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,red,dark,200000,215015,,215025,215035,215045,skill_active,,,2741,1745,98506,0,10,50,0,0,0,0,0,160,"그림자 세계의 모래별에서 찾아온 드래곤. 부상 중이던 카라선을 도와주고 열쇠를 하나 선물받는다. 그리고 카라선이 말했던 유타칸에 대한 꿈을 꾸던 어느날, 열쇠가 밝게 빛나기 시작한다.",0
121511,유리온,땅 유리온,yurion,2,res/character/dragon/yurion_all_#/yurion_@_#.spine,2,1,0,0.7,0.7,0.7,0.7,res/ui/icons/cha/yurion_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,earth,200000,215111,,215121,215131,215141,skill_active,215151,hatch,1703,2424,112233,0,10,50,0,0,0,0,0,160,세상 가장 어두운 곳에서도 아름다운 빛을 뿜어내는 드래곤이다. 신비한 구체가 항상 몸 주변을 돌며 빛의 조각을 뿌려 테이머들에게 길을 인도한다,0
121512,유리온,물 유리온,yurion,2,res/character/dragon/yurion_all_#/yurion_@_#.spine,2,1,0,0.7,0.7,0.7,0.7,res/ui/icons/cha/yurion_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,water,200000,215112,,215122,215132,215142,skill_active,215152,hatch,1658,2363,118428,0,10,50,0,0,0,0,0,160,세상 가장 어두운 곳에서도 아름다운 빛을 뿜어내는 드래곤이다. 신비한 구체가 항상 몸 주변을 돌며 빛의 조각을 뿌려 테이머들에게 길을 인도한다,0
121515,유리온,어둠 유리온,yurion,2,res/character/dragon/yurion_all_#/yurion_@_#.spine,2,1,0,0.7,0.7,0.7,0.7,res/ui/icons/cha/yurion_@_#.png,,10,0,10,0,0,10,0,none,legend,5,supporter,orange,dark,200000,215115,,215125,215135,215145,skill_active,215155,hatch,1557,2556,114752,0,10,50,0,0,0,0,0,160,세상 가장 어두운 곳에서도 아름다운 빛을 뿜어내는 드래곤이다. 신비한 구체가 항상 몸 주변을 돌며 빛의 조각을 뿌려 테이머들에게 길을 인도한다,0
121522,혼,물 혼,spirit,2,res/character/dragon/spirit_all_#/spirit_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/spirit_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,pink,water,200000,215212,,215222,215232,215242,skill_active,215252,hatch,2580,1925,91530,0,10,50,0,0,0,0,0,160,전쟁이 일어나면 죽은 드래곤의 혼을 모아가는 드래곤. 영혼을 다루는 힘을 가지고 있으며 높은 산에만 서식한다고 한다. 혼을 많이 모을수록 더 강한 힘을 발휘한다.,0
121523,혼,불 혼,spirit,2,res/character/dragon/spirit_all_#/spirit_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/spirit_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,pink,fire,200000,215213,,215223,215233,215243,skill_active,215253,hatch,2545,1764,101551,0,10,50,0,0,0,0,0,160,전쟁이 일어나면 죽은 드래곤의 혼을 모아가는 드래곤. 영혼을 다루는 힘을 가지고 있으며 높은 산에만 서식한다고 한다. 혼을 많이 모을수록 더 강한 힘을 발휘한다.,0
121524,혼,빛 혼,spirit,2,res/character/dragon/spirit_all_#/spirit_@_#.spine,2,1,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/spirit_@_#.png,,10,0,10,0,0,10,0,none,legend,5,dealer,pink,light,200000,215214,,215224,215234,215244,skill_active,215254,hatch,2635,1480,116656,0,10,50,0,0,0,0,0,160,전쟁이 일어나면 죽은 드래곤의 혼을 모아가는 드래곤. 영혼을 다루는 힘을 가지고 있으며 높은 산에만 서식한다고 한다. 혼을 많이 모을수록 더 강한 힘을 발휘한다.,0
121531,스트라,땅 스트라,stra,2,res/character/dragon/stra_all_#/stra_@_#.spine,2,0,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/stra_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,orange,earth,200000,215311,,215321,215331,215341,skill_active,,,1300,2210,120012,0,10,50,0,0,0,0,0,80,"둘로 나뉜 순환의 서 중, 방출의 서를 갖고 있는 드래곤. 동생이 가둔 생명들을 불쌍히 여겨 풀어주려한다. 문제는, 자기 마음대로 내보내는 것이 동생보다 더한 악동이라는 평이 있다",0
121532,스트라,물 스트라,stra,2,res/character/dragon/stra_all_#/stra_@_#.spine,2,0,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/stra_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,orange,water,200000,215312,,215322,215332,215342,skill_active,,,1390,2365,110711,0,10,50,0,0,0,0,0,80,"둘로 나뉜 순환의 서 중, 방출의 서를 갖고 있는 드래곤. 동생이 가둔 생명들을 불쌍히 여겨 풀어주려한다. 문제는, 자기 마음대로 내보내는 것이 동생보다 더한 악동이라는 평이 있다",0
121534,스트라,빛 스트라,stra,2,res/character/dragon/stra_all_#/stra_@_#.spine,2,0,0,0.8,0.8,0.9,0.8,res/ui/icons/cha/stra_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,orange,light,200000,215314,,215324,215334,215344,skill_active,,,1222,2403,114068,0,10,50,0,0,0,0,0,80,"둘로 나뉜 순환의 서 중, 방출의 서를 갖고 있는 드래곤. 동생이 가둔 생명들을 불쌍히 여겨 풀어주려한다. 문제는, 자기 마음대로 내보내는 것이 동생보다 더한 악동이라는 평이 있다",0
