sid,r_d_name,r_rarity,r_신규입력 여부,r_s_name,skill_form,skill_type,t_name,res_icon,r_res_icon,res_1,res_scale,res_2,res_3,res_hit,camera_work,indicator,skill_size,animation,motion_type,dir,chance_type,chance_value,game_mode,target_formation,target_type,target_count,casting_time,req_mana,pre_delay,power_source,power_rate,power_add,ignore,cooldown,hit,val_1,val_2,val_3,status_effect_type,status_effect_target,status_effect_duration,status_effect_rate,status_effect_value,r_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,ai_division,desc_1,desc_2,desc_3,desc_4,desc_5,r_condition1,r_condition2,r_feedback1,r_feedback2,t_desc
202034,빛 허리케인,hero,e,패시브 2,code,skill_enumrate_curve,태풍의 눈,res/ui/icon/skill/202034.png,,res/missile/missile_ball/missile_ball_@.vrp,,,,,,,,,instant,-1,indie_rate,15,,,enemy_random,3,0,,0,atk,50,,,1,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value ,target_count,power_rate,,,,,,,공격시 {1}% 확률로 무작위 적 {2}명에게 공격력의 {3}% 피해
202041,땅 허리케인,hero,e,드래그 강화,code,skill_aoe_wedge,매서운 바람,res/ui/icon/skill/202041.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,2,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,88,,,5,4,,,,x,x,0,0,0,,silence,target,,skill_hit,7,100,,100,,,,,,,,,,target_count,,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬의 적용 범위 증가 및 타겟 범위가 {1}명으로 증가
202042,물 허리케인,hero,e,드래그 강화,code,skill_aoe_wedge,매서운 바람,res/ui/icon/skill/202042.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,2,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,117,,,5,3,,,,x,x,0,0,0,,remove,target,,skill_hit,1,100,,1,,,,,,,,,,target_count,,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬의 적용 범위 증가 및 타겟 범위가 {1}명으로 증가
202043,불 허리케인,hero,e,드래그 강화,code,skill_aoe_wedge,매서운 바람,res/ui/icon/skill/202043.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,2,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,88,,,5,4,,,,x,x,0,0,0,,add_dmg,target,,skill_hit,0.5,100,atk,100,,,,,,,,,,target_count,,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬의 적용 범위 증가 및 타겟 범위가 {1}명으로 증가
202044,빛 허리케인,hero,e,드래그 강화,code,skill_aoe_wedge,매서운 바람,res/ui/icon/skill/202044.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,2,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,117,,,5,3,,,,x,x,0,0,0,,aspd_up,self,1,skill_hit_target3,10,100,,20,,,,,,,,,,target_count,,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬의 적용 범위 증가 및 타겟 범위가 {1}명으로 증가
202051,땅 허리케인,hero,e,리더 스킬,code,status_effect,마나 지원,res/ui/icon/skill/202051.png,,,,,,,,,,,instant,-1,leader,,,,self,1,0,,0,,,,,1,1,,,,,,,,,,add_mana,self,1,skill_start,-1,100,,2,,,,,,,,,,add_option_value_1,,,,,,,,,시작시 마나 {1}개 증가
202052,물 허리케인,hero,e,리더 스킬,code,status_effect,마나 지원,res/ui/icon/skill/202052.png,,,,,,,,,,,instant,-1,leader,,,,self,1,0,,0,,,,,1,1,,,,,,,,,,add_mana,self,1,skill_start,-1,100,,2,,,,,,,,,,add_option_value_1,,,,,,,,,시작시 마나 {1}개 증가
202053,불 허리케인,hero,e,리더 스킬,code,status_effect,마나 지원,res/ui/icon/skill/202053.png,,,,,,,,,,,instant,-1,leader,,,,self,1,0,,0,,,,,1,1,,,,,,,,,,add_mana,self,1,skill_start,-1,100,,2,,,,,,,,,,add_option_value_1,,,,,,,,,시작시 마나 {1}개 증가
202054,빛 허리케인,hero,e,리더 스킬,code,status_effect,마나 지원,res/ui/icon/skill/202054.png,,,,,,,,,,,instant,-1,leader,,,,self,1,0,,0,,,,,1,1,,,,,,,,,,add_mana,self,1,skill_start,-1,100,,2,,,,,,,,,,add_option_value_1,,,,,,,,,시작시 마나 {1}개 증가
202112,물 가루다,hero,e,드래그 스킬,code,skill_aoe_cone_crash,화염 충돌,res/ui/icon/skill/202112.png,,res/effect/skill_shockwave/skill_shockwave_@.spine,,res/effect/skill_dash_fire/skill_dash_fire.spine,,,tracking,target_cone,3,,instant,-1,active,,,,enemy_random,3,0,2,0,def,350,,,4,1,, ,,x,x,0,0,0,,def_up,ally_none,5,skill_hit_target3,10,100,,10,,,,,,,,,buff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,#N/A,#N/A,#N/A,#N/A,"부채꼴 범위의 적 {1}명에게 방어력의 {2}% 피해, 3명 이상 타격시 아군 전체에게 {3}초간 방어력 {4}% 증가"
202113,불 가루다,hero,e,드래그 스킬,code,skill_aoe_cone_crash,화염 충돌,res/ui/icon/skill/202113.png,,res/effect/skill_shockwave/skill_shockwave_@.spine,,res/effect/skill_dash_fire/skill_dash_fire.spine,,,tracking,target_cone,3,,instant,-1,active,,,,enemy_random,3,0,2,0,max_hp / 5,350,,,4,1,,,,x,x,0,0,0,,aspd_down,target,,skill_hit,10,100,,30,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,4,6,방어력15%증가,방어력20%증가,부채꼴 범위의 적 {1}명에게 최대 생명력의 {2}% 피해 및 {3}초간 공격속도 {4}% 감소
202114,빛 가루다,hero,e,드래그 스킬,code,skill_aoe_cone_crash,화염 충돌,res/ui/icon/skill/202114.png,,res/effect/skill_shockwave/skill_shockwave_@.spine,,res/effect/skill_dash_fire/skill_dash_fire.spine,,,tracking,target_cone,3,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,1,,,,x,x,0,0,0,,aspd_down,target,,skill_hit,10,100,,30,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,#N/A,#N/A,#N/A,#N/A,부채꼴 범위의 적 {1}명에게 공격력의 {2}% 피해 및 {3}초간 공격속도 {4}% 감소
202115,어둠 가루다,hero,e,드래그 스킬,code,skill_aoe_cone_crash,화염 충돌,res/ui/icon/skill/202115.png,,res/effect/skill_shockwave/skill_shockwave_@.spine,,res/effect/skill_dash_fire/skill_dash_fire.spine,,,tracking,target_cone,3,,instant,-1,active,,,,enemy_random,3,0,2,0,max_hp / 5,350,,,4,1,,,,x,x,0,0,0,,def_down,target,,skill_hit,10,100,,20,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,4,6,방어력15%증가,방어력20%증가,부채꼴 범위의 적 {1}명에게 최대 생명력의 {2}% 피해 및 {3}초간 방어력 {4}% 감소
202122,물 가루다,hero,e,패시브 1,code,status_effect,치명확률 증가,res/ui/icon/skill/202122.png,,,,,,,,,,,instant,-1,indie_time,20,,,ally_dealer,2,0,,0,,,,,1,1,,,,,,,,,,cri_chance_up,target,,skill_start,10,100,,5,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 공격형 우선 아군 {2}명에게 {3}초간 치명확률 {4}% 증가
202123,불 가루다,hero,e,패시브 1,code,skill_enumrate_curve,타오르는 갑옷,res/ui/icon/skill/202123.png,,res/missile/missile_ball/missile_ball_@.vrp,,,,,,,,,instant,-1,under_atk_rate,50,,,enemy_def_high,3,0,,0,def,30,,,1,3,polygons,random,,,,,,,,burn,target,,skill_hit_cri,10,100,,20,,,,,,,,,,chance_value,target_count,power_rate,add_option_time_1,,,,,,"피격시 {1}% 확률로 방어력이 가장 높은 적 {2}명에게 방어력의 {3}% 피해, 치명타 발생시 {4}초간 화상 유발"
202124,빛 가루다,hero,e,패시브 1,code,status_effect,반사,res/ui/icon/skill/202124.png,,,,,,,,,,,instant,-1,under_atk_rate,10,,,self,1,0,,0,,,,,1,1,,,,,,,,,,reflect,self,1,skill_start,10,100,,50,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,피격시 {1}% 확률로 자신에게 {2}초간 피해량의 {3}%를 반사하는 보호막을 씌움
202125,어둠 가루다,hero,e,패시브 1,code,skill_enumrate_curve,타오르는 갑옷,res/ui/icon/skill/202125.png,,res/missile/missile_ball/missile_ball_@.vrp,,,,,,,,,instant,-1,under_atk_rate,50,,,enemy_atk_high,3,0,,0,def,30,,,1,3,polygons,random,,,,,,,,burn,target,,skill_hit_cri,10,100,,20,,,,,,,,,,chance_value,target_count,power_rate,add_option_time_1,,,,,,"피격시 {1}% 확률로 공격력이 가장 높은 적 {2}명에게 방어력의 {3}% 피해, 치명타 발생시 {4}초간 화상 유발"
202132,물 가루다,hero,e,패시브 2,code,status_effect,타오르는 갑옷,res/ui/icon/skill/202132.png,,,,,,,,,,,instant,-1,under_atk_rate,20,,,self,1,0,,0,,,,,1,1,,,,,,,,,,reflect,self,1,skill_start,5,100,,50,,,,,,,,,,chance_value ,add_option_time_1,add_option_value_1,,,,,,,피격시 {1}% 확률로 자신에게 {2}초간 피해량의 {3}%를 반사하는 보호막을 씌움
202133,불 가루다,hero,e,패시브 2,code,status_effect,방어 증가,res/ui/icon/skill/202133.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,,,,,1,1,,,,,,,,,,def_up,self,1,skill_start,15,100,,20,,,,,,,,,,chance_value ,add_option_time_1,add_option_value_1,,,,,,,공격시 {1}% 확률로 자신에게 {2}초간 방어력 {3}% 증가
202134,빛 가루다,hero,e,패시브 2,code,status_effect,공격 증가,res/ui/icon/skill/202134.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,,,,,1,1,,,,,,,,,,atk_up,self,1,skill_start,15,100,,20,,,,,,,,,,chance_value ,add_option_time_1,add_option_value_1,,,,,,,공격시 {1}% 확률로 자신에게 {2}초간 공격력 {3}% 증가
202135,어둠 가루다,hero,e,패시브 2,code,status_effect,방어 증가,res/ui/icon/skill/202135.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,,,,,1,1,,,,,,,,,,def_up,self,1,skill_start,15,100,,20,,,,,,,,,,chance_value ,add_option_time_1,add_option_value_1,,,,,,,공격시 {1}% 확률로 자신에게 {2}초간 방어력 {3}% 증가
202142,물 가루다,hero,e,드래그 강화,code,skill_aoe_cone_crash,화염 충돌 강화,res/ui/icon/skill/202142.png,,res/effect/skill_shockwave_fire/skill_shockwave_fire.spine,,res/effect/skill_dash_fire/skill_dash_fire.spine,,,tracking,target_cone,3,,instant,-1,active,,,,enemy_random,3,0,2,0,def,350,,,4,1,,,,x,x,0,0,0,,def_up,ally_none,5,skill_hit_target3,10,100,,10,cri_chance_up,self,1,skill_start,10,100,,5,,add_option_time_2,add_option_value_2,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 자신에게 {1}초간 치명확률 {2}% 증가
202143,불 가루다,hero,e,드래그 강화,code,skill_aoe_cone_crash,화염 충돌 강화,res/ui/icon/skill/202143.png,,res/effect/skill_shockwave_fire/skill_shockwave_fire.spine,,res/effect/skill_dash_fire/skill_dash_fire.spine,,,tracking,target_cone,3,,instant,-1,active,,,,enemy_random,3,0,2,0,max_hp / 5,350,,,4,1,,,,x,x,0,0,0,,aspd_down,target,,skill_hit,10,100,,30,atk_up,self,1,skill_start,10,100,,50,,add_option_time_2,add_option_value_2,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 자신에게 {1}초간 공격력 {2}% 증가
202144,빛 가루다,hero,e,드래그 강화,code,skill_aoe_cone_crash,화염 충돌 강화,res/ui/icon/skill/202144.png,,res/effect/skill_shockwave_fire/skill_shockwave_fire.spine,,res/effect/skill_dash_fire/skill_dash_fire.spine,,,tracking,target_cone,3,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,1,,,,x,x,0,0,0,,aspd_down,target,,skill_hit,10,100,,30,reflect,self,1,skill_start,10,100,,100,,add_option_time_2,add_option_value_2,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 자신에게 {1}초간 피해량의 {2}%를 반사하는 보호막을 씌움
202145,어둠 가루다,hero,e,드래그 강화,code,skill_aoe_cone_crash,화염 충돌 강화,res/ui/icon/skill/202145.png,,res/effect/skill_shockwave_fire/skill_shockwave_fire.spine,,res/effect/skill_dash_fire/skill_dash_fire.spine,,,tracking,target_cone,3,,instant,-1,active,,,,enemy_random,3,0,2,0,max_hp / 5,350,,,4,1,,,,x,x,0,0,0,,def_down,target,,skill_hit,10,100,,20,def_up,self,1,skill_start,15,100,,20,,add_option_time_2,add_option_value_2,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 자신에게 {1}초간 방어력 {2}% 증가
202152,물 가루다,hero,e,리더 스킬,code,status_effect,공격 속도 증가,res/ui/icon/skill/202152.png,,,,,,,,,,,instant,-1,leader,,,,ally_water_only,5,0,,0,,,,,1,1,,,,,,,,,,passive_aspd_up,ally_water_only,5,skill_start,-1,100,,10,,,,,,,,,,add_option_value_1,,,,,,,,,물 속성 아군의 공격속도 {1}% 증가
202153,불 가루다,hero,e,리더 스킬,code,status_effect,생명력 증가,res/ui/icon/skill/202153.png,,,,,,,,,,,instant,-1,leader,,,,ally_fire_only,5,0,,0,,,,,1,1,,,,,,,,,,passive_hp_up,ally_fire_only,5,skill_start,-1,100,,10,,,,,,,,,,add_option_value_1,,,,,,,,,불 속성 아군의 최대 생명력 {1}% 증가
202154,빛 가루다,hero,e,리더 스킬,code,status_effect,생명력 증가,res/ui/icon/skill/202154.png,,,,,,,,,,,instant,-1,leader,,,,ally_light_only,5,0,,0,,,,,1,1,,,,,,,,,,passive_hp_up,ally_water_only,5,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,빛 속성 아군의 최대 생명력 {1}% 증가
202155,어둠 가루다,hero,e,리더 스킬,code,status_effect,생명력 증가,res/ui/icon/skill/202155.png,,,,,,,,,,,instant,-1,leader,,pvp,,ally_dark_only,5,0,,0,,,,,1,1,,,,,,,,,,passive_hp_up,ally_dark_only,5,skill_start,-1,100,,40,,,,,,,,,,add_option_value_1,,,,,,,,,콜로세움에서 어둠 속성 아군의 최대 생명력 {1}% 증가
202213,불 번개고룡,legend,e,드래그 스킬,code,skill_laser,뇌룡포,res/ui/icon/skill/202213.png,res/ui/icon/skill/200221.png,res/effect/skill_electriclaser/skill_electriclaser_@.vrp,,,,,close_up,bar,1,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,133,,,5,3,,,,x,x,0,0,0,,add_dmg,target,1,skill_hit,0.3,100,atk * ((aspd / 100) - 1),100,,,,,,,,,attack,target_count,power_rate * hit,,,,3,5,치명확률20% 증가,치명확률30% 증가,"직선 범위의 적 {1}명에게 공격력의 {2}% 피해, 자신의 공격속도가 높을 수록 추가 피해량 증가"
202214,빛 번개고룡,legend,e,드래그 스킬,code,skill_laser,뇌룡포,res/ui/icon/skill/202214.png,res/ui/icon/skill/200221.png,res/effect/skill_electriclaser/skill_electriclaser_@.vrp,,,,,close_up,bar,1,,instant,-1,active,,,,enemy_random,4,0,3,0,atk + atk * 0.4 * TARGET_STATUSEFFECT('burn'),133,,,5,3,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,3,5,공격력15%증가,공격력20%증가,"직선 범위의 적 {1}명에게 공격력의 {2}% 피해, 적이 화상 상태인 경우 피해량 1.4배"
202215,어둠 번개고룡,legend,e,드래그 스킬,code,skill_laser,뇌룡포,res/ui/icon/skill/202215.png,res/ui/icon/skill/200221.png,res/effect/skill_electriclaser/skill_electriclaser_@.vrp,,,,,close_up,bar,1,,instant,-1,active,,,,enemy_random,4,0,3,0,atk,133,,,5,3,,,,x,x,0,0,0,,add_dmg,enemy_random,2,skill_kill,0.3,100,atk,600,,,,,,,,,attack,target_count,power_rate * hit,add_option_target_count_1,add_option_value_1,,3,5,공격력15%증가,공격력20%증가,"직선 범위의 적 {1}명에게 공격력의 {2}% 피해, 공격으로 적이 사망할 경우 무작위 적 {3}명에게 공격력의 {4}% 추가 피해"
202223,불 번개고룡,legend,e,패시브 1,code,skill_lightning,고룡의 권능,res/ui/icon/skill/202223.png,res/ui/icon/skill/220491.png,res/effect/skill_electricattack/skill_electricattack_@.vrp,,,,,,,,,instant,-1,indie_turn,5,,,enemy_random,2,0,,0,atk,50,0,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate * hit,,,,,,,일반공격 {1}회마다 무작위 적 {2}명에게 공격력의 {3}% 피해
202224,빛 번개고룡,legend,e,패시브 1,code,skill_lightning,고룡의 권능,res/ui/icon/skill/202224.png,res/ui/icon/skill/220491.png,res/effect/skill_electricattack/skill_electricattack_@.vrp,,,,,,,,,instant,-1,indie_turn,5,,,enemy_random,2,0,,0,atk,50,0,,6,1,,,,,,,,,,burn,target,,skill_hit,15,100,atk,20,,,,,,,,,,chance_value,target_count,power_rate,add_option_time_1,add_option_value_1,,,,,일반공격 {1}회마다 무작위 적 {2}명에게 공격력의 {3}% 피해 및 {4}초간 매초 공격력의 {5}% 피해를 주는 화상 유발
202225,어둠 번개고룡,legend,e,패시브 1,code,skill_lightning,고룡의 권능,res/ui/icon/skill/202225.png,res/ui/icon/skill/220491.png,res/effect/skill_electricattack/skill_electricattack_@.vrp,,,,,,,,,instant,-1,indie_rate,10,,,enemy_hp_low,1,0,,0,atk,100,0,,6,1,,,,,,,,,,add_dmg,enemy_random,3,skill_kill,0.3,100,atk,50,,,,,,,,,,chance_value,target_count,power_rate * hit,add_option_target_count_1,add_option_value_1,,,,,"공격시 {1}% 확률로 생명력이 가장 낮은 적 {2}명에게 공격력의 {3}% 피해, 공격으로 적이 사망할 경우 무작위 적 {4}명에게 공격력의 {5}% 추가 피해"
202233,불 번개고룡,legend,e,패시브 2,code,status_effect,공격 속도 증가,res/ui/icon/skill/202233.png,,,,,,,,,,,instant,-1,basic_rate,30,,,self,1,0,,0,,,,,15,1,,,,,,,,,,aspd_up,target,,skill_start,8,100,,50,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,공격시 {1}% 확률로 자신에게 {2}초간 공격속도 {3}% 증가
202234,빛 번개고룡,legend,e,패시브 2,code,status_effect,재생,res/ui/icon/skill/202234.png,,,,,,,,,,,instant,-1,basic_rate,30,,,self,1,0,,0,,,,,15,1,,,,,,,,,,heal,self,1,skill_start,10,100,max_hp,3,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,cooldown,,,,,,공격시 {1}% 확률로 {2}초간 매초마다 자신의 생명력의 {3}%씩 회복 (쿨타임 {4}초)
202235,어둠 번개고룡,legend,e,패시브 2,code,status_effect,공격력 증가,res/ui/icon/skill/202235.png,,,,,,,,,,,instant,-1,enemy_dead,100,,,self,1,0,,0,,,,,1,1,,,,,,,,,,atk_up_overlab5,self,1,skill_start,-1,100,,10,,,,,,,,,,add_option_value_1,,,,,,,,,적이 사망할 때 마다 자신의 공격력 {1}%씩 증가 (최대 50%)
202243,불 번개고룡,legend,e,드래그 강화,code,skill_laser,극 뇌룡포 ,res/ui/icon/skill/202243.png,res/ui/icon/skill/200221.png,res/effect/skill_electriclaser/skill_electriclaser_@.vrp,,res/effect/skill_electricattack/skill_electricattack_@.vrp,,,close_up,bar,3,,instant,-1,active,,,,enemy_random,6,0,3,0,atk,133,,,5,3,,,,x,x,0,0,0,,add_dmg,target,1,skill_hit,1,100,aspd,10,,,,,,,,,,target_count,,,,,,,,,드래그 스킬의 적용 범위 증가 및 타겟 범위가 {1}명으로 증가
202244,빛 번개고룡,legend,e,드래그 강화,code,skill_laser,극 뇌룡포 ,res/ui/icon/skill/202244.png,res/ui/icon/skill/200221.png,res/effect/skill_electriclaser/skill_electriclaser_@.vrp,,,,,close_up,bar,3,,instant,-1,active,,,,enemy_random,6,0,3,0,atk + atk * 0.4 * TARGET_STATUSEFFECT('burn'),133,,,5,3,,,,x,x,0,0,0,,def_down,target,,skill_hit_target3,10,100,,20,,,,,,,,,,target_count,add_option_time_1,add_option_value_1,,,#N/A,#N/A,#N/A,#N/A,"드래그 스킬의 적용 범위 증가 및 타겟 범위가 {1}명으로 증가, 3명 이상 타격시 대상에게 {1}초간 방어력 {2}% 감소"
202245,어둠 번개고룡,legend,e,드래그 강화,code,skill_laser,극 뇌룡포 ,res/ui/icon/skill/202245.png,res/ui/icon/skill/200221.png,res/effect/skill_electriclaser/skill_electriclaser_@.vrp,,,,,close_up,bar,1,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,133,,,4,3,,,,x,x,0,0,0,,add_dmg,enemy_random,3,skill_kill,0.3,100,atk,600,,,,,,,,,,target_count,add_option_target_count_1,,,,#N/A,#N/A,#N/A,#N/A,"드래그 스킬의 타겟 범위가 {1}명으로 증가, 추가 피해 대상이 {2}명으로 증가"
202311,땅 자룡,rare,e,드래그 스킬,code,skill_aoe_wedge,일기당천,res/ui/icon/skill/202311.png,res/ui/icon/skill/200281.png,res/effect/skill_sector_20_01/skill_sector_20_01_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,3,0,2,0,def,108,,,4,3,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,3,5,스킬게이지10%추가,스킬게이지20%추가,확산형 범위의 적 {1}명에게 방어력의 {2}% 피해
202312,물 자룡,rare,e,드래그 스킬,code,skill_aoe_wedge,일기당천,res/ui/icon/skill/202312.png,res/ui/icon/skill/200281.png,res/effect/skill_sector_20_01/skill_sector_20_01_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,3,0,2,0,def,108,,,4,3,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,3,5,스킬게이지10%추가,스킬게이지20%추가,확산형 범위의 적 {1}명에게 방어력의 {2}% 피해
202313,불 자룡,rare,e,드래그 스킬,code,skill_aoe_wedge,일기당천,res/ui/icon/skill/202313.png,res/ui/icon/skill/200281.png,res/effect/skill_sector_20_01/skill_sector_20_01_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,3,0,2,0,def,108,,,4,3,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,3,5,스킬게이지10%추가,스킬게이지20%추가,확산형 범위의 적 {1}명에게 방어력의 {2}% 피해
202314,빛 자룡,rare,e,드래그 스킬,code,skill_aoe_wedge,일기당천,res/ui/icon/skill/202314.png,res/ui/icon/skill/200281.png,res/effect/skill_sector_20_01/skill_sector_20_01_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,3,0,2,0,def,108,,,4,3,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,3,5,스킬게이지10%추가,스킬게이지20%추가,확산형 범위의 적 {1}명에게 방어력의 {2}% 피해
202315,어둠 자룡,rare,e,드래그 스킬,code,skill_aoe_wedge,일기당천,res/ui/icon/skill/202315.png,res/ui/icon/skill/200281.png,res/effect/skill_sector_20_01/skill_sector_20_01_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,3,0,2,0,def,108,,,4,3,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,3,5,스킬게이지10%추가,스킬게이지20%추가,확산형 범위의 적 {1}명에게 방어력의 {2}% 피해
202321,땅 자룡,rare,e,패시브 1,code,status_effect,추혼의 기,res/ui/icon/skill/202321.png,res/ui/icon/skill/220831.png,,,,,,,,,,instant,-1,indie_time,10,,,ally_none,5,0,,0,,,,,10,1,,,,,,,,,,def_up_overlab5,target,,skill_start,-1,100,,10,,,,,,,,,,chance_value,add_option_value_1,add_option_value_1 * 5,,,,,,,{1}초마다 아군 전체의 방어력 {2}%씩 증가 (최대 {3}%)
