sid,skill_form,skill_type,t_name,r_comment,res_icon,res_1,res_scale,res_2,res_3,res_hit,skill_size,animation,motion_type,dmg_type,pos,dir,start_cooldown,chance_type,chance_value,target_formation,target_type,target_count,casting_time,cooldown,power_source,r_note,r_group,r_power_rate,power_rate,ignore,hit,val_1,val_2,val_3,for_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,add_option_type_3,add_option_target_3,add_option_target_count_3,add_option_trigger_3,add_option_time_3,add_option_rate_3,add_option_source_3,add_option_value_3,add_option_type_4,add_option_target_4,add_option_target_count_4,add_option_trigger_4,add_option_time_4,add_option_rate_4,add_option_source_4,add_option_value_4,desc_1,desc_2,desc_3,desc_4,desc_5,t_desc,to_programmer,t_speech,speech_option
238041,code,status_effect,대지의 악몽,악몽 드래곤: 속성 능력,res/ui/icons/skill/206213.png,,1,,,,,skill_5,instant,physical,,-1,,indie_time,10,,self,1,0,0,,,미분류,,0,,1,,,,,avoid_up,target,,skill_start,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 자신의 회피를 증가시킵니다.,,,
238042,code,status_effect,심해의 악몽,악몽 드래곤: 속성 능력,res/ui/icons/skill/206213.png,,1,,,,,skill_5,instant,physical,,-1,,indie_time,10,,self,1,0,0,,,미분류,,0,,1,,,,,atk_up,target,,skill_start,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 자신의 공격력을 증가시킵니다.,,,
238043,code,status_effect,맹화의 악몽,악몽 드래곤: 속성 능력,res/ui/icons/skill/206213.png,,1,,,,,skill_5,instant,physical,,-1,,indie_time,10,,self,1,0,0,,,미분류,,0,,1,,,,,cri_avoid_up,target,,skill_start,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 자신의 치명회피를 증가시킵니다.,,,
238044,code,status_effect,섬광의 악몽,악몽 드래곤: 속성 능력,res/ui/icons/skill/206213.png,,1,,,,,skill_5,instant,physical,,-1,,indie_time,10,,self,1,0,0,,,미분류,,0,,1,,,,,atk_up,target,,skill_start,10,100,,100,cri_chance_up,target,,skill_start,10,100,,100,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 자신의 공격력과 치명확률을 증가시킵니다.,,,
238045,code,status_effect,칠흑의 악몽,악몽 드래곤: 속성 능력,res/ui/icons/skill/206213.png,,1,,,,,skill_5,instant,physical,,0,,indie_time,10,,enemy_random,5,0,0,,,미분류,100,0,,1,,,,,atk_down,target,,skill_end,10,100,,100,def_down,target,,skill_hit,10,100,,100,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 적 모두의 공격력과 방어력을 감소시킵니다.,,,
239002,code,status_effect,저항 증가,보스 몬스터 전용,res/ui/icons/skill/200221.png,,1,,,,,skill_1,instant,physical,,-1,,indie_time,20,,self,1,0,0,,,미분류,,0,,1,,,,,passive_immun,self,,skill_start,-1,100,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20초마다 저항이 증가합니다. 이 효과는 무한히 중첩되며 해제할 수 없습니다.,,,
239003,code,skill_boss_clanraid_9,전멸,보스 몬스터 전용,res/ui/icons/skill/203434.png,,1,,,,,,instant,physical,,-1,,time_out,,,enemy_all,,0,1,atk,탄막,보스_광역_스킬,20,99999,,1,skill_boss_common_01,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180초 후 적 모두를 섬멸합니다. 이 효과는 저항하거나 피할 수 없습니다.,,,
239004,script,skill_boss_darknix_4,강타,튜토리얼 보스 전용,res/ui/icons/skill/202245.png,,1,,,,,skill_4,instant,physical,,0,,indie_turn,4,,enemy_random,1,0,0,target_max_hp,,보스_단일_스킬,800,40,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239011,code,missile_move_guide,일반 공격,룬 수호자 일반 공격,,res/missile/missile_ball/missile_ball_light.vrp,1.5,,,,,attack,instant,magical,,0,,basic,1,,enemy_random,2,0,0,atk,,보스_단일_일반,100,200,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무작위 적 대상에게 보통의 피해를 줍니다.,,,
239012,code,missile_move_guide,일반 공격,룬 수호자 일반 공격,,res/missile/missile_ball/missile_ball_dark.vrp,1.5,,,,,attack,instant,magical,,0,,basic,1,,enemy_random,2,0,0,atk,,보스_단일_일반,100,200,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무작위 적 대상에게 보통의 피해를 줍니다.,,,
239013,code,missile_move_guide,일반 공격,룬 수호자 일반 공격,,res/missile/missile_ball/missile_ball_light.vrp,1.5,,,,,attack,instant,magical,,0,,basic,1,,enemy_random,2,0,0,atk,,보스_단일_일반,100,200,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무작위 적 대상에게 보통의 피해를 줍니다.,,,
239014,code,missile_move_guide,일반 공격,룬 수호자 일반 공격,,res/missile/missile_ball/missile_ball_dark.vrp,1.5,,,,,attack,instant,magical,,0,,basic,1,,enemy_random,2,0,0,atk,,보스_단일_일반,100,200,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무작위 적 대상에게 보통의 피해를 줍니다.,,,
239021,script,skill_boss_runeguardian_1,루닉 포스,룬 수호자 단일 타겟 스킬,res/ui/icons/skill/203424.png,,,,,,,skill_1,instant,magical,,-1,,indie_turn,5,,enemy_hp_low,1,0,0,atk,,보스_단일_일반,100,450,,1,,,,,remove,target,1,skill_hit,0,50,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생명력이 가장 낮은 대상에게 큰 피해를 주고 이로운 효과를 제거합니다.,,,
239022,script,skill_boss_runeguardian_1,루닉 포스,룬 수호자 단일 타겟 스킬,res/ui/icons/skill/203424.png,,,,,,,skill_1,instant,magical,,-1,,indie_turn,5,,enemy_hp_low,1,0,0,atk,,보스_단일_일반,100,450,,1,,,,,remove,target,1,skill_hit,0,50,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생명력이 가장 낮은 대상에게 큰 피해를 주고 이로운 효과를 제거합니다.,,,
239023,script,skill_boss_runeguardian_1,루닉 포스,룬 수호자 단일 타겟 스킬,res/ui/icons/skill/203424.png,,,,,,,skill_1,instant,magical,,-1,,indie_turn,5,,enemy_hp_low,1,0,0,atk,,보스_단일_일반,100,450,,1,,,,,remove,target,1,skill_hit,0,50,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생명력이 가장 낮은 대상에게 큰 피해를 주고 이로운 효과를 제거합니다.,,,
239024,script,skill_boss_runeguardian_1,루닉 포스,룬 수호자 단일 타겟 스킬,res/ui/icons/skill/203424.png,,,,,,,skill_1,instant,magical,,-1,,indie_turn,5,,enemy_hp_low,1,0,0,atk,,보스_단일_일반,100,450,,1,,,,,remove,target,1,skill_hit,0,50,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생명력이 가장 낮은 대상에게 큰 피해를 주고 이로운 효과를 제거합니다.,,,
239031,script,skill_boss_runeguardian_2,라이트닝 쇼크,룬 수호자 광역 타겟 스킬,res/ui/icons/skill/207021.png,,,,,,,skill_2,instant,magical,,0,,indie_time,25,,enemy_distance_line,5,0,0,atk,,보스_광역_스킬,100,400,,1,,,,,atk_down,target,1,skill_start,20,20,,100,hit_rate_down,target,1,skill_start,20,20,,100,,,,,,,,,,,,,,,,,,,,,,번개를 머금은 주먹으로 적 모두에게 큰 피해를 주고 공격력과 적중 감소 효과를 부여합니다.,,,
239032,script,skill_boss_runeguardian_2,라이트닝 쇼크,룬 수호자 광역 타겟 스킬,res/ui/icons/skill/207021.png,,,,,,,skill_2,instant,magical,,0,,indie_time,25,,enemy_distance_line,5,0,0,atk,,보스_광역_스킬,100,400,,1,,,,,cri_dmg_down,target,1,skill_start,20,20,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,번개를 머금은 주먹으로 적 모두에게 큰 피해를 주고 치명피해 감소 효과를 부여합니다.,,,
239033,script,skill_boss_runeguardian_2,라이트닝 쇼크,룬 수호자 광역 타겟 스킬,res/ui/icons/skill/207021.png,,,,,,,skill_2,instant,magical,,0,,indie_time,25,,enemy_distance_line,5,0,0,atk,,보스_광역_스킬,100,400,,1,,,,,aspd_down,target,1,skill_start,20,20,,100,def_down,target,1,skill_start,20,20,,100,,,,,,,,,,,,,,,,,,,,,,번개를 머금은 주먹으로 적 모두에게 큰 피해를 주고 공격속도와 방어력 감소 효과를 부여합니다.,,,
239034,script,skill_boss_runeguardian_2,라이트닝 쇼크,룬 수호자 광역 타겟 스킬,res/ui/icons/skill/207021.png,,,,,,,skill_2,instant,magical,,0,,indie_time,25,,enemy_distance_line,5,0,0,atk,,보스_광역_스킬,100,400,,1,,,,,cri_chance_down,target,1,skill_start,20,20,,100,dot_damage,target,1,skill_start,20,20,target_max_hp,0.5,,,,,,,,,,,,,,,,,,,,,,번개를 머금은 주먹으로 적 모두에게 큰 피해를 주고 치명확률을 감소 시키고 지속피해 효과를 부여합니다.,,,
239041,script,skill_boss_runeguardian_3,라이트닝 웨이브,룬 수호자 초광역 타겟 스킬,res/ui/icons/skill/202211.png,,,,,,,skill_3,instant,magical,,-2,,indie_turn,10,,enemy_distance_line,5,0,0,(target_max_hp * 0.10),,보스_광역_스킬,100,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,응축된 에너지를 발산하여 적 모두에게 큰 피해를 줍니다.,,,
239042,script,skill_boss_runeguardian_3,라이트닝 웨이브,룬 수호자 초광역 타겟 스킬,res/ui/icons/skill/202211.png,,,,,,,skill_3,instant,magical,,-2,,indie_turn,10,,enemy_distance_line,5,0,0,(target_max_hp * 0.10),,보스_광역_스킬,100,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,응축된 에너지를 발산하여 적 모두에게 큰 피해를 줍니다.,,,
239043,script,skill_boss_runeguardian_3,라이트닝 웨이브,룬 수호자 초광역 타겟 스킬,res/ui/icons/skill/202211.png,,,,,,,skill_3,instant,magical,,-2,,indie_turn,10,,enemy_distance_line,5,0,0,(target_max_hp * 0.10),,보스_광역_스킬,100,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,응축된 에너지를 발산하여 적 모두에게 큰 피해를 줍니다.,,,
239044,script,skill_boss_runeguardian_3,라이트닝 웨이브,룬 수호자 초광역 타겟 스킬,res/ui/icons/skill/202211.png,,,,,,,skill_3,instant,magical,,-2,,indie_turn,10,,enemy_distance_line,5,0,0,(target_max_hp * 0.10),,보스_광역_스킬,100,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,응축된 에너지를 발산하여 적 모두에게 큰 피해를 줍니다.,,,
239999,code,skill_status_effect_burst,영원한 고통,영원한 고통,res/ui/icons/skill/206245.png,res/effect/effect_burst/effect_burst.vrp,1,,,,,skill_2,instant,magical,,0,,basic_turn,1,,enemy_distance_line,99,0,1,atk,,보스_광역_스킬,1,600,,1,burn,1,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240001,script,skill_monsterdragon_01,리프 블레이드,리프 드래곤(땅),res/ui/icons/skill/200811.png,,1,,,,,attack,instant,,RM14,-1,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_단일_스킬,100,900,,1,,,,,dot_damage,target,,skill_end,20,100,target_max_hp,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상에게 큰 피해를 주고 일정 확률로 지속피해 효과를 부여합니다.,,,
240002,script,skill_monsterdragon_02,드랍 더 애플,애플칙(땅),res/ui/icons/skill/200511.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,넓은 범위에 보통의 피해를 줍니다.,,,
240003,script,skill_monsterdragon_03,버블 샷,테일드래곤(물),res/ui/icons/skill/201411.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_random,2,3,1,atk,,보스_단일_스킬,30,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,다수의 탄환을 발사하여 큰 피해를 줍니다.,,,
240004,script,skill_monsterdragon_04,버블 샤워,퍼플립스(물),res/ui/icons/skill/201421.png,,1,,,,,attack,instant,,RM14,-1,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,다수의 탄환을 발사하여 큰 피해를 줍니다.,,,
240005,code,skill_heal_single,회복,리티오(땅),res/ui/icons/skill/241101.png,res/effect/skill_heal_monster/skill_heal_monster.vrp,1,,,,,attack,instant,magical,,-1,,indie_turn,5,,ally_hp_low,3,2,1,target_max_hp,,보스_광역_스킬,200,5,,1,,,,,heal,target,,skill_end,5,100,target_max_hp,1,cure,target,,skill_hit,1,100,,100,,,,,,,,,,,,,,,,,,,,,,아군의 생명력을 회복 시킵니다.,,,
240006,script,skill_monsterdragon_06,익스플로젼,붐버(불),res/ui/icons/skill/202731.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_단일_스킬,100,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상 중심에서 둥글게 퍼지며 피해를 줍니다.,,,
240007,code,skill_rush,분노의 질주,오르페우스(불),res/ui/icons/skill/204811.png,,1,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,,skill_idle,instant,physical,RM14,-2,,indie_turn,5,,enemy_random,5,3,1,atk,,보스_광역_스킬,70,120,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방으로 관통하며 큰 피해를 줍니다.,,,
240008,script,skill_monsterdragon_08,수라장,수라드래곤(불),res/ui/icons/skill/204211.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_random,1,3,1,atk,,보스_광역_스킬,30,600,,1,,,,,dot_damage,target,,skill_end,20,100,target_max_hp,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상과 주변에 큰 피해를 주고 일정 확률로 지속피해 상태 효과를 부여합니다.,,,
240009,script,skill_monsterdragon_09,요정의 빛,페어리 드래곤(빛),res/ui/icons/skill/201622.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_random,1,3,1,atk,,보스_광역_스킬,300,600,,1,,,,,stun,target,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상의 세로 영역에 보통의 피해를 주고 일정 확률로 기절 시킵니다.,,,
240010,script,skill_monsterdragon_10,광풍,허리케인(빛),res/ui/icons/skill/202011.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방으로 이동하는 돌풍을 소환해 큰 피해를 줍니다.,,,
240011,script,skill_monsterdragon_11,크레센트 블레이드,크레센트(어둠),res/ui/icons/skill/203211.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상 주변에 큰 피해를 줍니다.,,,
240012,script,skill_monsterdragon_12,다크 라이트닝,원더드래곤(어둠),res/ui/icons/skill/244401.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_random,1,3,1,atk,,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상의 세로 범위에 큰 피해를 줍니다.,,,
240013,code,skill_enumrate_curve,무분별한 사랑,레이디드래곤(땅),res/ui/icons/skill/203741.png,res/missile/missile_ladydragon/missile_ladydragon.vrp,1,res/missile/motion_streak/motion_streak_white.png,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_random,5,3,1,atk,,보스_광역_스킬,50,20,,30,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무수한 탄환을 소환하여 무작위 적에게 피해를 줍니다.,,,
240014,script,skill_monsterdragon_14,테일샷,테일드래곤(땅),res/ui/icons/skill/200911.png,,1,,,,,attack,maintain,,RM12;RM14;RM16,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,,보스_광역_스킬,30,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무수한 탄환을 소환하여 대상에게 큰 피해를 줍니다.,,,
240015,code,skill_rush,분노의 질주,오르페우스(땅),res/ui/icons/skill/204811.png,,1,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,,skill_idle,instant,physical,RM14,-2,,indie_turn,5,,enemy_random,5,3,1,atk,관통,보스_광역_스킬,70,120,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방으로 관통하며 큰 피해를 줍니다.,,,
240016,code,skill_leap_atk,박치기,램곤(땅),res/ui/icons/skill/204131.png,,1,,,,,attack,instant,physical,,-1,,indie_turn,5,,enemy_distance_line,1,0,1,"atk + atk * 1 * TARGET_STATUSEFFECT('stun' , 'name')",,보스_단일_스킬,300,900,,1,5000,10000,200,,stun,target,,skill_end,10,100,,100,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,대상에게 점프해 큰 피해를 주고 일정 확률로 기절 시킵니다.,,,
240017,script,skill_monsterdragon_17,물보라,허리케인(물),res/ui/icons/skill/201141.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,30,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,물보라를 이르켜 전방위에 큰 피해를 줍니다.,,,
240018,script,skill_monsterdragon_18,수라장,수라드래곤(물),res/ui/icons/skill/204211.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,,보스_광역_스킬,30,600,,1,,,,,dot_damage,target,,skill_end,20,100,target_max_hp,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상과 주변에 큰 피해를 주고 일정 확률로 지속피해 효과를 부여합니다.,,,
240019,script,skill_monsterdragon_19,레인보우 스톰,핑크벨(땅),res/ui/icons/skill/202011.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_random,2,3,1,atk,탄막,보스_광역_스킬,30,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방위에 큰 피해를 줍니다.,,,
240020,script,skill_monsterdragon_20,스파킹 스톰,리티오(불),res/ui/icons/skill/201825.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방위에 큰 피해를 줍니다.,,,
240021,script,skill_monsterdragon_21,블레이징 스톰,번개고룡(불),res/ui/icons/skill/204121.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방위에 큰 피해를 줍니다.,,,
240022,script,skill_monsterdragon_22,신룡의 부름,고대신룡(빛),res/ui/icons/skill/204613.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,고대신룡 무리들을 불러내 큰 피해를 줍니다.,,,
240023,script,skill_monsterdragon_23,짓뭉개기,파워드래곤(땅),res/ui/icons/skill/204711.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상을 사정없이 공격해 매우 큰 피해를 줍니다.,,,
240024,script,skill_monsterdragon_24,플레임 스피어,시타엘(불),res/ui/icons/skill/205941.png,,1,,,,,attack,instant,,RM14,-2,,indie_turn,5,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,100,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상에게 연속적인 피해를 주고 잔상이 폭발해 피해를 줍니다.,,,
241011,script,skill_chrimadragon_01,메리 크리스마스,크리마용,res/ui/icons/skill/207613.png,,1,,,,,attack,instant,,,-2,,indie_turn,10,,enemy_random,1,0,1,atk,,보스_광역_스킬,100,600,,1,100,200,,,stun,target,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,넓은 범위에 피해를 주고 일정 확률로 기절 시킵니다.,,,
241021,script,skill_chrimadragon_02,깜짝 선물,크리마용,res/ui/icons/skill/207623.png,,1,,,,,attack,instant,,,-2,,indie_time,20,,enemy_random,2,0,1,atk,,보스_단일_스킬,100,900,,1,,,,,aspd_down,target,,skill_end,20,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,목표 대상에게 큰 피해를 주고 공격속도를 감소 시킵니다.,,,
241022,script,skill_chrimadragon_02,깜짝 선물,크리마용,res/ui/icons/skill/207623.png,,1,,,,,attack,instant,,,-2,,indie_time,20,,enemy_random,2,0,1,atk,,보스_단일_스킬,100,900,,1,,,,,cri_dmg_down,target,,skill_end,20,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,목표 대상에게 큰 피해를 주고 치명 피해를 감소 시킵니다.,,,
241023,script,skill_chrimadragon_02,깜짝 선물,크리마용,res/ui/icons/skill/207623.png,,1,,,,,attack,instant,,,-2,,indie_time,20,,enemy_random,2,0,1,atk,,보스_단일_스킬,100,900,,1,,,,,cri_chance_down,target,,skill_end,20,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,목표 대상에게 큰 피해를 주고 치명 확률을 감소 시킵니다.,,,
241031,script,skill_chrimadragon_03,마지막 선물,크리마용,res/ui/icons/skill/207633.png,,1,,,,,pose_1,instant,,,-2,,hp_rate,80 - (20 * skill_used_count),,enemy_random,1,0,30,atk,,보스_광역_스킬,100,2000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,자신의 생명력이 낮아지면 적 모두에게 강력한 피해를 주는 필살기를 사용합니다.,,,
250001,code,missile_move_guide,일반 공격,클랜 던전 보스 본체: 기본 공격,res/ui/icons/skill/200243.png,res/missile/missile_flame/missile_flame_@.vrp,1,,,,,attack_1,instant,physical,,-1,,basic,1,,enemy_distance_line,1,0,1,atk,,보스_단일_일반,100,450,,1,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가까운 적 대상에게 보통의 피해를 줍니다.,,,
250002,code,missile_move_guide,일반 공격,클랜 던전 보스 본체: 기본 공격,res/ui/icons/skill/200243.png,res/missile/missile_flame/missile_flame_@.vrp,1,,,,,attack_1,instant,physical,,-1,,basic,1,,enemy_distance_line,1,0,1,atk,,보스_단일_일반,100,450,,1,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가까운 적 대상에게 보통의 피해를 줍니다.,,,
250003,code,missile_move_guide,일반 공격,클랜 던전 보스 본체: 기본 공격,res/ui/icons/skill/200243.png,res/missile/missile_flame/missile_flame_@.vrp,1,,,,,attack_1,instant,physical,,-1,,basic,1,,enemy_distance_line,1,0,1,atk,,보스_단일_일반,100,450,,1,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가까운 적 대상에게 보통의 피해를 줍니다.,,,
250004,code,missile_move_guide,일반 공격,클랜 던전 보스 본체: 기본 공격,res/ui/icons/skill/200243.png,res/missile/missile_flame/missile_flame_@.vrp,1,,,,,attack_1,instant,physical,,-1,,basic,1,,enemy_distance_line,1,0,1,atk,,보스_단일_일반,100,450,,1,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가까운 적 대상에게 보통의 피해를 줍니다.,,,
250005,code,missile_move_guide,일반 공격,클랜 던전 보스 본체: 기본 공격,res/ui/icons/skill/200243.png,res/missile/missile_flame/missile_flame_@.vrp,1,,,,,attack_1,instant,physical,,-1,,basic,1,,enemy_distance_line,1,0,1,atk,,보스_단일_일반,100,450,,1,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가까운 적 대상에게 보통의 피해를 줍니다.,,,
250011,script,skill_boss_clanraid_1,코럽션,클랜 던전 보스 본체: 스킬 1,res/ui/icons/skill/203935.png,,1,,,,,skill_1,instant,physical,,-2,,indie_time,10,,enemy_distance_y,1,0,1,atk,탄막,보스_광역_스킬,100,600,,1,,,,,aspd_down,target,,skill_hit,10,50,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,직선으로 관통하는 레이저를 쏘아 큰 피해를 주고 일정 확률로 공격속도를 감소 시킵니다.,,,
