item,category,t_name,t_desc,icon,type,full_type,attr,role,color,rarity,grade,evolution,did,count,sale_price,get_region,package
720013,object,3등급 룬,모든 세트의 3등급 룬이 드랍됩니다.,res/ui/icon/rune/rune_all_03.png,rand,rune_rand_03,,,,,3,,,1,1000,,
720014,object,4등급 룬,모든 세트의 4등급 룬이 드랍됩니다.,res/ui/icon/rune/rune_all_04.png,rand,rune_rand_04,,,,,4,,,1,1000,,
720015,object,5등급 룬,모든 세트의 5등급 룬이 드랍됩니다.,res/ui/icon/rune/rune_all_05.png,rand,rune_rand_05,,,,,5,,,1,1000,,
720016,object,6등급 룬,모든 세트의 6등급 룬이 드랍됩니다.,res/ui/icon/rune/rune_all_06.png,rand,rune_rand_06,,,,,6,,,1,1000,,
760011,object,파워드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 파워드래곤의 인연포인트. 얻으면 얻을수록 파워드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120011,1,300,,
760012,object,파워드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 파워드래곤의 인연포인트. 얻으면 얻을수록 파워드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120012,1,300,,
760014,object,파워드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 파워드래곤의 인연포인트. 얻으면 얻을수록 파워드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120014,1,300,,
760015,object,파워드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 파워드래곤의 인연포인트. 얻으면 얻을수록 파워드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120015,1,300,,
760021,object,램곤 인연 포인트,인연 던전 등에서 얻을 수 있는 램곤의 인연포인트. 얻으면 얻을수록 램곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120021,1,300,,
760022,object,램곤 인연 포인트,인연 던전 등에서 얻을 수 있는 램곤의 인연포인트. 얻으면 얻을수록 램곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120022,1,300,,
760023,object,램곤 인연 포인트,인연 던전 등에서 얻을 수 있는 램곤의 인연포인트. 얻으면 얻을수록 램곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120023,1,300,,
760024,object,램곤 인연 포인트,인연 던전 등에서 얻을 수 있는 램곤의 인연포인트. 얻으면 얻을수록 램곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120024,1,300,,
760025,object,램곤 인연 포인트,인연 던전 등에서 얻을 수 있는 램곤의 인연포인트. 얻으면 얻을수록 램곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120025,1,300,,
760051,object,애플칙 인연 포인트,인연 던전 등에서 얻을 수 있는 애플칙의 인연포인트. 얻으면 얻을수록 애플칙과의 인연이 깊어집니다.,,relation_point,,,,,,,,120051,1,300,,
760052,object,애플칙 인연 포인트,인연 던전 등에서 얻을 수 있는 애플칙의 인연포인트. 얻으면 얻을수록 애플칙과의 인연이 깊어집니다.,,relation_point,,,,,,,,120052,1,300,,
760053,object,애플칙 인연 포인트,인연 던전 등에서 얻을 수 있는 애플칙의 인연포인트. 얻으면 얻을수록 애플칙과의 인연이 깊어집니다.,,relation_point,,,,,,,,120053,1,300,,
760054,object,애플칙 인연 포인트,인연 던전 등에서 얻을 수 있는 애플칙의 인연포인트. 얻으면 얻을수록 애플칙과의 인연이 깊어집니다.,,relation_point,,,,,,,,120054,1,300,,
760055,object,애플칙 인연 포인트,인연 던전 등에서 얻을 수 있는 애플칙의 인연포인트. 얻으면 얻을수록 애플칙과의 인연이 깊어집니다.,,relation_point,,,,,,,,120055,1,300,,
760071,object,스파인 인연 포인트,인연 던전 등에서 얻을 수 있는 스파인의 인연포인트. 얻으면 얻을수록 스파인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120071,1,300,,
760072,object,스파인 인연 포인트,인연 던전 등에서 얻을 수 있는 스파인의 인연포인트. 얻으면 얻을수록 스파인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120072,1,300,,
760073,object,스파인 인연 포인트,인연 던전 등에서 얻을 수 있는 스파인의 인연포인트. 얻으면 얻을수록 스파인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120073,1,300,,
760074,object,스파인 인연 포인트,인연 던전 등에서 얻을 수 있는 스파인의 인연포인트. 얻으면 얻을수록 스파인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120074,1,300,,
760075,object,스파인 인연 포인트,인연 던전 등에서 얻을 수 있는 스파인의 인연포인트. 얻으면 얻을수록 스파인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120075,1,300,,
760081,object,리프드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 리프드래곤의 인연포인트. 얻으면 얻을수록 리프드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120081,1,300,,
760082,object,리프드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 리프드래곤의 인연포인트. 얻으면 얻을수록 리프드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120082,1,300,,
760083,object,리프드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 리프드래곤의 인연포인트. 얻으면 얻을수록 리프드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120083,1,300,,
760084,object,리프드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 리프드래곤의 인연포인트. 얻으면 얻을수록 리프드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120084,1,300,,
760085,object,리프드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 리프드래곤의 인연포인트. 얻으면 얻을수록 리프드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120085,1,300,,
760091,object,테일드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 테일드래곤의 인연포인트. 얻으면 얻을수록 테일드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120091,1,300,,
760092,object,테일드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 테일드래곤의 인연포인트. 얻으면 얻을수록 테일드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120092,1,300,,
760093,object,테일드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 테일드래곤의 인연포인트. 얻으면 얻을수록 테일드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120093,1,300,,
760094,object,테일드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 테일드래곤의 인연포인트. 얻으면 얻을수록 테일드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120094,1,300,,
760095,object,테일드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 테일드래곤의 인연포인트. 얻으면 얻을수록 테일드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120095,1,300,,
760111,object,페어리드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 페어리드래곤의 인연포인트. 얻으면 얻을수록 페어리드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120111,1,300,,
760112,object,페어리드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 페어리드래곤의 인연포인트. 얻으면 얻을수록 페어리드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120112,1,300,,
760113,object,페어리드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 페어리드래곤의 인연포인트. 얻으면 얻을수록 페어리드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120113,1,300,,
760114,object,페어리드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 페어리드래곤의 인연포인트. 얻으면 얻을수록 페어리드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120114,1,300,,
760115,object,페어리드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 페어리드래곤의 인연포인트. 얻으면 얻을수록 페어리드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120115,1,300,,
760122,object,사이커드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 사이커드래곤의 인연포인트. 얻으면 얻을수록 사이커드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120122,1,300,,
760123,object,사이커드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 사이커드래곤의 인연포인트. 얻으면 얻을수록 사이커드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120123,1,300,,
760124,object,사이커드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 사이커드래곤의 인연포인트. 얻으면 얻을수록 사이커드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120124,1,300,,
760125,object,사이커드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 사이커드래곤의 인연포인트. 얻으면 얻을수록 사이커드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120125,1,300,,
760141,object,퍼플립스드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 퍼플립스드래곤의 인연포인트. 얻으면 얻을수록 퍼플립스드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120141,1,300,,
760142,object,퍼플립스드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 퍼플립스드래곤의 인연포인트. 얻으면 얻을수록 퍼플립스드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120142,1,300,,
760143,object,퍼플립스드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 퍼플립스드래곤의 인연포인트. 얻으면 얻을수록 퍼플립스드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120143,1,300,,
760144,object,퍼플립스드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 퍼플립스드래곤의 인연포인트. 얻으면 얻을수록 퍼플립스드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120144,1,300,,
760145,object,퍼플립스드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 퍼플립스드래곤의 인연포인트. 얻으면 얻을수록 퍼플립스드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120145,1,300,,
760151,object,변종 에그드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 변종 에그드래곤의 인연포인트. 얻으면 얻을수록 변종 에그드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120151,1,300,,
760152,object,변종 에그드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 변종 에그드래곤의 인연포인트. 얻으면 얻을수록 변종 에그드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120152,1,300,,
760153,object,변종 에그드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 변종 에그드래곤의 인연포인트. 얻으면 얻을수록 변종 에그드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120153,1,300,,
760154,object,변종 에그드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 변종 에그드래곤의 인연포인트. 얻으면 얻을수록 변종 에그드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120154,1,300,,
760155,object,변종 에그드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 변종 에그드래곤의 인연포인트. 얻으면 얻을수록 변종 에그드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120155,1,300,,
760161,object,핑크벨 인연 포인트,인연 던전 등에서 얻을 수 있는 핑크벨의 인연포인트. 얻으면 얻을수록 핑크벨과의 인연이 깊어집니다.,,relation_point,,,,,,,,120161,1,300,,
760162,object,핑크벨 인연 포인트,인연 던전 등에서 얻을 수 있는 핑크벨의 인연포인트. 얻으면 얻을수록 핑크벨과의 인연이 깊어집니다.,,relation_point,,,,,,,,120162,1,300,,
760163,object,핑크벨 인연 포인트,인연 던전 등에서 얻을 수 있는 핑크벨의 인연포인트. 얻으면 얻을수록 핑크벨과의 인연이 깊어집니다.,,relation_point,,,,,,,,120163,1,300,,
760164,object,핑크벨 인연 포인트,인연 던전 등에서 얻을 수 있는 핑크벨의 인연포인트. 얻으면 얻을수록 핑크벨과의 인연이 깊어집니다.,,relation_point,,,,,,,,120164,1,300,,
760165,object,핑크벨 인연 포인트,인연 던전 등에서 얻을 수 있는 핑크벨의 인연포인트. 얻으면 얻을수록 핑크벨과의 인연이 깊어집니다.,,relation_point,,,,,,,,120165,1,300,,
760172,object,에일리언드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 에일리언드래곤의 인연포인트. 얻으면 얻을수록 에일리언드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120172,1,300,,
760173,object,에일리언드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 에일리언드래곤의 인연포인트. 얻으면 얻을수록 에일리언드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120173,1,300,,
760174,object,에일리언드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 에일리언드래곤의 인연포인트. 얻으면 얻을수록 에일리언드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120174,1,300,,
760175,object,에일리언드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 에일리언드래곤의 인연포인트. 얻으면 얻을수록 에일리언드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120175,1,300,,
760181,object,블루드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 블루드래곤의 인연포인트. 얻으면 얻을수록 블루드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120181,1,300,,
760182,object,블루드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 블루드래곤의 인연포인트. 얻으면 얻을수록 블루드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120182,1,300,,
760183,object,블루드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 블루드래곤의 인연포인트. 얻으면 얻을수록 블루드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120183,1,300,,
760184,object,블루드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 블루드래곤의 인연포인트. 얻으면 얻을수록 블루드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120184,1,300,,
760185,object,블루드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 블루드래곤의 인연포인트. 얻으면 얻을수록 블루드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120185,1,300,,
760191,object,리티오 인연 포인트,인연 던전 등에서 얻을 수 있는 리티오의 인연포인트. 얻으면 얻을수록 리티오과의 인연이 깊어집니다.,,relation_point,,,,,,,,120191,1,300,,
760192,object,리티오 인연 포인트,인연 던전 등에서 얻을 수 있는 리티오의 인연포인트. 얻으면 얻을수록 리티오과의 인연이 깊어집니다.,,relation_point,,,,,,,,120192,1,300,,
760193,object,리티오 인연 포인트,인연 던전 등에서 얻을 수 있는 리티오의 인연포인트. 얻으면 얻을수록 리티오과의 인연이 깊어집니다.,,relation_point,,,,,,,,120193,1,300,,
760194,object,리티오 인연 포인트,인연 던전 등에서 얻을 수 있는 리티오의 인연포인트. 얻으면 얻을수록 리티오과의 인연이 깊어집니다.,,relation_point,,,,,,,,120194,1,300,,
760195,object,리티오 인연 포인트,인연 던전 등에서 얻을 수 있는 리티오의 인연포인트. 얻으면 얻을수록 리티오과의 인연이 깊어집니다.,,relation_point,,,,,,,,120195,1,300,,
760201,object,허리케인 인연 포인트,인연 던전 등에서 얻을 수 있는 허리케인의 인연포인트. 얻으면 얻을수록 허리케인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120201,1,300,,
760202,object,허리케인 인연 포인트,인연 던전 등에서 얻을 수 있는 허리케인의 인연포인트. 얻으면 얻을수록 허리케인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120202,1,300,,
760203,object,허리케인 인연 포인트,인연 던전 등에서 얻을 수 있는 허리케인의 인연포인트. 얻으면 얻을수록 허리케인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120203,1,300,,
760204,object,허리케인 인연 포인트,인연 던전 등에서 얻을 수 있는 허리케인의 인연포인트. 얻으면 얻을수록 허리케인과의 인연이 깊어집니다.,,relation_point,,,,,,,,120204,1,300,,
760212,object,가루다 인연 포인트,인연 던전 등에서 얻을 수 있는 가루다의 인연포인트. 얻으면 얻을수록 가루다과의 인연이 깊어집니다.,,relation_point,,,,,,,,120212,1,300,,
760213,object,가루다 인연 포인트,인연 던전 등에서 얻을 수 있는 가루다의 인연포인트. 얻으면 얻을수록 가루다과의 인연이 깊어집니다.,,relation_point,,,,,,,,120213,1,300,,
760214,object,가루다 인연 포인트,인연 던전 등에서 얻을 수 있는 가루다의 인연포인트. 얻으면 얻을수록 가루다과의 인연이 깊어집니다.,,relation_point,,,,,,,,120214,1,300,,
760215,object,가루다 인연 포인트,인연 던전 등에서 얻을 수 있는 가루다의 인연포인트. 얻으면 얻을수록 가루다과의 인연이 깊어집니다.,,relation_point,,,,,,,,120215,1,300,,
760223,object,번개고룡 인연 포인트,인연 던전 등에서 얻을 수 있는 번개고룡의 인연포인트. 얻으면 얻을수록 번개고룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120223,1,300,,
760224,object,번개고룡 인연 포인트,인연 던전 등에서 얻을 수 있는 번개고룡의 인연포인트. 얻으면 얻을수록 번개고룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120224,1,300,,
760225,object,번개고룡 인연 포인트,인연 던전 등에서 얻을 수 있는 번개고룡의 인연포인트. 얻으면 얻을수록 번개고룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120225,1,300,,
760231,object,자룡 인연 포인트,인연 던전 등에서 얻을 수 있는 자룡의 인연포인트. 얻으면 얻을수록 자룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120231,1,300,,
760232,object,자룡 인연 포인트,인연 던전 등에서 얻을 수 있는 자룡의 인연포인트. 얻으면 얻을수록 자룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120232,1,300,,
760233,object,자룡 인연 포인트,인연 던전 등에서 얻을 수 있는 자룡의 인연포인트. 얻으면 얻을수록 자룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120233,1,300,,
760234,object,자룡 인연 포인트,인연 던전 등에서 얻을 수 있는 자룡의 인연포인트. 얻으면 얻을수록 자룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120234,1,300,,
760235,object,자룡 인연 포인트,인연 던전 등에서 얻을 수 있는 자룡의 인연포인트. 얻으면 얻을수록 자룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120235,1,300,,
760271,object,붐버 인연 포인트,인연 던전 등에서 얻을 수 있는 붐버의 인연포인트. 얻으면 얻을수록 붐버과의 인연이 깊어집니다.,,relation_point,,,,,,,,120271,1,300,,
760272,object,붐버 인연 포인트,인연 던전 등에서 얻을 수 있는 붐버의 인연포인트. 얻으면 얻을수록 붐버과의 인연이 깊어집니다.,,relation_point,,,,,,,,120272,1,300,,
760273,object,붐버 인연 포인트,인연 던전 등에서 얻을 수 있는 붐버의 인연포인트. 얻으면 얻을수록 붐버과의 인연이 깊어집니다.,,relation_point,,,,,,,,120273,1,300,,
760274,object,붐버 인연 포인트,인연 던전 등에서 얻을 수 있는 붐버의 인연포인트. 얻으면 얻을수록 붐버과의 인연이 깊어집니다.,,relation_point,,,,,,,,120274,1,300,,
760275,object,붐버 인연 포인트,인연 던전 등에서 얻을 수 있는 붐버의 인연포인트. 얻으면 얻을수록 붐버과의 인연이 깊어집니다.,,relation_point,,,,,,,,120275,1,300,,
760294,object,고대신룡 인연 포인트,인연 던전 등에서 얻을 수 있는 고대신룡의 인연포인트. 얻으면 얻을수록 고대신룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120294,1,300,,
760295,object,고대신룡 인연 포인트,인연 던전 등에서 얻을 수 있는 고대신룡의 인연포인트. 얻으면 얻을수록 고대신룡과의 인연이 깊어집니다.,,relation_point,,,,,,,,120295,1,300,,
760301,object,삐에로드래곤 인연 포인트,인연 던전 등에서 얻을 수 있는 삐에로드래곤의 인연포인트. 얻으면 얻을수록 삐에로드래곤과의 인연이 깊어집니다.,,relation_point,,,,,,,,120301,1,300,,
